the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E61000009145C03F4AFB54C053695EEAF4BD4140,22651,0101000020110F00001375D09BD6D161C11CBD79FAB7225041,21893,>1m <=5m,ATBI DATABASE,,1446835646000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234505,3930660,35.48403,-83.926403,Chilhowee Lake,,2145.195557,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835646000,GRSM,UNR,,8,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000AD1089542EC554C05B0AD6A537CB4140,23117,0101000020110F0000B42C6E2BE2A361C1145E10028F305041,22358,>1m <=5m,ATBI DATABASE,,1446835902000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311464,3940205,35.587629,-83.080949,Upper Cataloochee Creek,McKee Branch,4657.446289,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446835902000,GRSM,UNR,,4,,,McKee Branch Trail,The Purchase Road (closed Winter),Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1038009600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,ATBI Tardigrades
0101000020E61000000D2D99002FC554C02CC5F8AA41CB4140,23116,0101000020110F0000BF3F90BDE2A361C155E0FD7899305041,22357,>1m <=5m,ATBI DATABASE,,1446835901000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311461,3940239,35.587935,-83.08099,Upper Cataloochee Creek,McKee Branch,4696.990723,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446835901000,GRSM,UNR,,5,,,McKee Branch Trail,The Purchase Road (closed Winter),Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1038009600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,ATBI Tardigrades
0101000020E610000065AD67BCD8C354C00D249185C1CB4140,23126,0101000020110F00000DAAB40DC0A261C177D972001F315041,22367,>1m <=5m,ATBI DATABASE,,1446835906000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,313363,3940632,35.591836,-83.0601,Lower Johnathans Creek,,4338.147461,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446835906000,GRSM,UNR,,6,,,Science Center Trail,The Purchase Road (closed Winter),Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,935020800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000E6D27906EDC854C0760B847463CB4140,23101,0101000020110F0000A43CC26310A761C1476250C2BC305041,22342,>1m <=5m,ATBI DATABASE,,1446835894000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,306165,3940467,35.588966,-83.139463,Upper Cataloochee Creek,Hurricane Creek,3686.058838,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446835894000,GRSM,UNR,,6,,,Rough Fork Trail,Heintooga Ridge Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898560000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000041177CB608C954C054B123A8B6CB4140,23100,0101000020110F0000E85C9BE727A761C150327EA713315041,22341,>1m <=5m,ATBI DATABASE,,1446835894000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,306018,3940752,35.591505,-83.141153,Upper Cataloochee Creek,Hurricane Creek,3868.792725,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446835894000,GRSM,UNR,,6,,,Rough Fork Trail,Heintooga Ridge Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897436800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000004D0DB1B0D6CD54C09C73291BC7CF4140,23094,0101000020110F0000C8A75E863CAB61C193A56F8652355041,22335,>1m <=5m,ATBI DATABASE,,1446835890000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,299295,3944425,35.623257,-83.216225,Straight Fork Raven Fork,,3372.301758,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835890000,GRSM,UNR,,6,,,Beech Gap Trail,Balsam Mountain Road (closed Winter),Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898128000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000003B7CFA5152CE54C094070DF0E9CD4140,23091,0101000020110F0000C7771E86A5AB61C1A3E5700360335041,22332,>1m <=5m,ATBI DATABASE,,1446835888000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,298575,3942825,35.608695,-83.22377,Straight Fork Raven Fork,Hyatt Creek,2961.710938,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835888000,GRSM,UNR,,6,,,Hyatt Ridge Trail,Straight Fork Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,924998400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000067F760297DCF54C00688B175BECE4140,23082,0101000020110F0000641F7B54A3AC61C16E3FBA073E345041,22323,>1m <=5m,ATBI DATABASE,,1446835882000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,296939,3943582,35.615181,-83.24201,Straight Fork Raven Fork,,4529.59668,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835882000,GRSM,UNR,,10,,,Hyatt Ridge Trail,Straight Fork Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898041600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000CAFA30EFAFCE54C0CAFFAC4540CE4140,23089,0101000020110F00006B26C807F5AB61C191EEED33BA335041,22330,>1m <=5m,ATBI DATABASE,,1446835887000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,298064,3943129,35.61133,-83.229484,Straight Fork Raven Fork,Hyatt Creek,3321.738525,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835887000,GRSM,UNR,,6,,,Hyatt Ridge Trail,Straight Fork Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,998870400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000AF41AB08E1CE54C03395A5ADFCCE4140,23088,0101000020110F0000DE0B0BBB1EAC61C18CC127087F345041,22329,>1m <=5m,ATBI DATABASE,,1446835886000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,297807,3943773,35.617079,-83.232481,Straight Fork Raven Fork,,3677.508057,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835886000,GRSM,UNR,,6,,,Hyatt Ridge Trail,Hyatt Ridge Trailhead,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897523200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000CDDBB82867CF54C0F25A92CE03CF4140,23084,0101000020110F00002BF3A9A490AC61C1A47BBC7A86345041,22325,>1m <=5m,ATBI DATABASE,,1446835884000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,297066,3943814,35.617297,-83.240667,Straight Fork Raven Fork,,4614.251953,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835884000,GRSM,UNR,,10,,,Hyatt Ridge Trail,Straight Fork Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,933292800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000033B827F46CCF54C01D54152C2BCF4140,23083,0101000020110F000013458B9095AC61C1C52A429BAF345041,22324,>1m <=5m,ATBI DATABASE,,1446835883000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,297037,3943948,35.618498,-83.241021,Upper Raven Fork,,4645.880859,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835883000,GRSM,UNR,,8,,,Hyatt Ridge Trail,Straight Fork Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898041600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000022EE1C9085D754C07C699D07E3CF4140,23050,0101000020110F0000C23910D575B361C1F9395AB36F355041,22291,>1m <=5m,ATBI DATABASE,,1446835860000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,285593,3944839,35.624109,-83.367523,Upper Oconaluftee River,Upper Grassy Branch,4549.602539,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835860000,GRSM,UNR,,9,,,Grassy Branch Trail,Oconaluftee River Pullout Parking #12,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927676800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000001D9D41E36CD754C0CAC6CFBB7BCF4140,23051,0101000020110F0000DAAD27E060B361C1BA3C7AC603355041,22292,>1m <=5m,ATBI DATABASE,,1446835861000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,285721,3944486,35.620957,-83.366017,Upper Oconaluftee River,,4341.459961,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835861000,GRSM,UNR,,4,,,Grassy Branch Trail,Newfound Gap Road South,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927676800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000DBE925CB2BD754C0737D0A4D80CB4140,23052,0101000020110F0000F599529729B361C1C6B594E2DA305041,22293,>1m <=5m,ATBI DATABASE,,1446835862000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,285998,3941026,35.589846,-83.362044,Upper Oconaluftee River,Kephart Prong,2856.199707,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835862000,GRSM,UNR,,1,,,Kephart Prong Trail,Quiet Walkway Parking # 6,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,995068800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E610000083ABC2BAFFD454C0DC6E957616C94140,23055,0101000020110F0000A323655351B161C11D63E1B2552E5041,22296,>1m <=5m,ATBI DATABASE,,1446835864000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,289024,3938861,35.570991,-83.328104,Upper Oconaluftee River,,3368.281982,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835864000,GRSM,UNR,,8,,,Smokemont Loop Trail,Newfound Gap Road South,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864000000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000000410145ED3D454C09B27A346F8C84140,23057,0101000020110F00009E5329A62BB161C1BE38DA2D362E5041,22298,>1m <=5m,ATBI DATABASE,,1446835865000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,289267,3938753,35.57007,-83.325397,Upper Oconaluftee River,,3516.987549,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835865000,GRSM,UNR,,9,,,Smokemont Loop Trail,Newfound Gap Road South,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864000000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000CBF49299E7D454C053954463DEC84140,23056,0101000020110F00005CD61BD53CB161C1F5EE0C261B2E5041,22297,>1m <=5m,ATBI DATABASE,,1446835865000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,289153,3938668,35.56928,-83.326632,Upper Oconaluftee River,,3534.705078,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835865000,GRSM,UNR,,6,,,Smokemont Loop Trail,Newfound Gap Road South,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864000000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000088DB5DD777D454C0CCA10C2F6AC84140,23058,0101000020110F0000CD5973EADDB061C1447D08D2A12D5041,22299,>1m <=5m,ATBI DATABASE,,1446835866000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,289762,3938260,35.565734,-83.319811,Upper Oconaluftee River,,3008.271484,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835866000,GRSM,UNR,,9,,,Smokemont Loop Trail,Smokemont Campground Road G,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864000000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000001EE2457D57D454C0099E0DBC44C84140,23060,0101000020110F0000EB417770C2B061C1E22793B87A2D5041,22301,>1m <=5m,ATBI DATABASE,,1446835867000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,289938,3938129,35.564591,-83.317836,Upper Oconaluftee River,,2765.521973,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835867000,GRSM,UNR,,2,,,Smokemont Loop Trail,Smokemont Campground Road G,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864000000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000007A971BA4F1D254C0940671047AC84140,23076,0101000020110F0000CFE6C58492AF61C1F4F1155AB22D5041,22317,>1m <=5m,ATBI DATABASE,,1446835878000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291922,3938263,35.566217,-83.295995,Lower Oconaluftee River,,3595.08667,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835878000,GRSM,UNR,,4,,,Carver Cemeter Access,Bradly Fork Trail Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865468800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000BBF1194935D354C0AD6A85CD66C74140,23075,0101000020110F0000A7E319F8CBAF61C1499E5F05932C5041,22316,>1m <=5m,ATBI DATABASE,,1446835878000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291526,3937340,35.557818,-83.300123,Lower Oconaluftee River,,3355.068359,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446835878000,GRSM,UNR,,10,,,Tow String Horse Trail,Smokemont Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865468800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006189217B35D354C0DD4679A902C74140,23074,0101000020110F0000AA619722CCAF61C128479B7A2A2C5041,22315,>1m <=5m,ATBI DATABASE,,1446835877000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291517,3937001,35.554762,-83.300135,Lower Oconaluftee River,,3075.286133,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446835877000,GRSM,UNR,,7,,,Tow String Horse Trail,Smokemont Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865468800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B12BAA3438D354C0B7D23F56EAC64140,23073,0101000020110F00004CC70173CEAF61C1BA8ED815112C5041,22314,>1m <=5m,ATBI DATABASE,,1446835877000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291500,3936919,35.55402,-83.300302,Lower Oconaluftee River,,2975.889404,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446835877000,GRSM,UNR,,5,,,Tow String Horse Trail,Smokemont Horse Stable Parking,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865468800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000111E05393CD354C00C9DA9A0BAC64140,23071,0101000020110F00004AAF63DCD1AF61C1F510F147DF2B5041,22312,>1m <=5m,ATBI DATABASE,,1446835875000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291474,3936758,35.552564,-83.300547,Lower Oconaluftee River,,2881.085449,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835875000,GRSM,UNR,,4,,,Tow String Horse Trail,Smokemont Horse Stable Parking,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865468800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000008E3DC2037FD354C0CD7A30B7A8C64140,23067,0101000020110F00005F855A960AB061C1B04C2C95CC2B5041,22308,>1m <=5m,ATBI DATABASE,,1446835872000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291103,3936706,35.552017,-83.304623,Lower Oconaluftee River,,2446.970459,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835872000,GRSM,UNR,,9,,,Tow String Horse Trail,Smokemont Horse Stable Parking,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865468800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000E2D7033EC3D354C0C48E36F6BBC64140,23064,0101000020110F0000E655738844B061C145B27CACE02B5041,22305,>1m <=5m,ATBI DATABASE,,1446835870000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,290727,3936780,35.552604,-83.308788,Lower Oconaluftee River,,2205.658447,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835870000,GRSM,UNR,,10,,,Smokemont Stables Trail to Towstring Horse Trail,Smokemont Horse Concessions Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865468800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000011BF0C0D9ED354C0B70557C298C64140,23065,0101000020110F0000B1B14AF224B061C1CB4308EDBB2B5041,22306,>1m <=5m,ATBI DATABASE,,1446835871000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,290930,3936656,35.55153,-83.306518,Lower Oconaluftee River,,2348.95166,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835871000,GRSM,UNR,,6,,,Tow String Horse Trail,Smokemont Horse Stable Parking,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865468800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000002D72CED641D354C05B1D33627CC64140,23070,0101000020110F0000757A80A1D6AF61C1C0B41E4E9E2B5041,22311,>1m <=5m,ATBI DATABASE,,1446835875000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291438,3936548,35.550664,-83.30089,Lower Oconaluftee River,,2777.913086,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446835875000,GRSM,UNR,,7,,,Tow String Horse Trail,Smokemont Horse Stable Parking,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865468800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
