the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000BAEDF99CC6FA54C0840CFF51AABC4140,168080,0101000020110F0000C42C6FCF66D161C177CB802F5F215041,167777,>1m <=5m,ATBI DATABASE,,1446913565000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235201,3929519,35.473941,-83.918368,Chilhowee Lake,Cooper Camp Branch,2123.134766,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913565000,GRSM,UNR,,10,,,Twentymile Trail,Parson Branch Road (closed Winter),Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000021C8E99AB2E454C08909D79485D44140,168228,0101000020110F000045A3DD8EA6BE61C15F5989BB473A5041,167922,>1m <=5m,ATBI DATABASE,,1446913645000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,267050,3949325,35.66032,-83.573397,Little River-Goshen Prong,,2282.179443,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446913645000,GRSM,UNR,,6,,,Elkmont Nature Trail,Elkmont Self-Guiding Nature Trail Parking,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1359417600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed,No,day,cert,ATBI
0101000020E610000092C175B882E154C086F61B41F8D54140,168240,0101000020110F0000DD7A85A0F1BB61C1D8624C3ACB3B5041,167933,>1m <=5m,ATBI DATABASE,,1446913651000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271591,3950463,35.671632,-83.523599,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1637.876953,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446913651000,GRSM,UNR,,6,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1027296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000008A4CE92EC3E254C0CDA078DA49CE4140,168231,0101000020110F000024CDCDCB01BD61C183BB4A36C4335041,167925,>1m <=5m,ATBI DATABASE,,1446913647000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,269648,3943851,35.611622,-83.543159,Little River-Goshen Prong,Fish Camp Prong,2926.864014,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446913647000,GRSM,UNR,,6,,,Goshen Prong Trail,Newfound Gap Road North,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927676800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000811305EB19E254C0D9A97A785DCF4140,168232,0101000020110F0000F5CC030A72BC61C102212828E4345041,167926,>1m <=5m,ATBI DATABASE,,1446913647000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270608,3944760,35.620033,-83.532828,Little River-Goshen Prong,Lost Creek,2987.385498,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446913647000,GRSM,UNR,,5,,,Little River Trail,Newfound Gap Road North,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,969580800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000758EF03F17E054C0E4B0EF1B43C04140,168253,0101000020110F0000CF4462EEBCBA61C1A38A3FA01F255041,167945,>1m <=5m,ATBI DATABASE,,1446913657000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273121,3931597,35.502041,-83.501415,Noland Creek,Mill Creek,2788.004395,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446913657000,GRSM,UNR,,6,,,Springhouse Branch Trail,Lakeview Drive East,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1085356800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000075B1BAEC8FEB54C053C5B26B4BC24140,168209,0101000020110F0000CDD1D60C7BC461C16C38FA7D3E275041,167903,>1m <=5m,ATBI DATABASE,,1446913635000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,256908,3933786,35.51792,-83.680655,Hazel Creek,Bone Valley Creek,2435.25,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446913635000,GRSM,UNR,,6,,,Bone Valley Trail,Upper Tremont Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1344384000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000969FB46D21EB54C04C1C9951B0C24140,168210,0101000020110F00001038A9341DC461C1A2FFBCC6A7275041,167904,>1m <=5m,ATBI DATABASE,,1446913636000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,257529,3934111,35.520999,-83.673911,Hazel Creek,Big Flats Branch,2746.29834,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446913636000,GRSM,UNR,,4,,,Bone Valley Trail,Upper Tremont Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1089072000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000DAD733E475ED54C0CC06684E23C14140,168206,0101000020110F0000E52F25C817C661C15F624B8709265041,167900,>1m <=5m,ATBI DATABASE,,1446913633000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,254190,3932857,35.508883,-83.710316,Hazel Creek,Little Fork,2925.684326,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446913633000,GRSM,UNR,,7,,,Jenkins Ridge Trail,Lakeview Drive West,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1089158400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000001AFEDF26FED54C0AC8098172FC14140,168207,0101000020110F0000FE7020BC12C661C110CD3CD315265041,167901,>1m <=5m,ATBI DATABASE,,1446913633000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,254224,3932896,35.509243,-83.709954,Hazel Creek,Little Fork,2878.84668,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446913633000,GRSM,UNR,,5,,,Jenkins Ridge Trail,Lakeview Drive West,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1089158400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000081D6ADB257E954C03AB4A768D5CB4140,168221,0101000020110F0000ED1A7A7498C261C13716ACC533315041,167915,>1m <=5m,ATBI DATABASE,,1446913642000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260276,3941969,35.592443,-83.645974,Little River-Crooked Creek,,3985.86377,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913642000,GRSM,UNR,,10,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,965779200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000005389FC446FEA54C01A4345448DCD4140,168212,0101000020110F0000AA5B29E585C361C1854A3635FF325041,167906,>1m <=5m,ATBI DATABASE,,1446913637000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,258770,3943500,35.605867,-83.663037,Little River-Crooked Creek,Sams Creek,2412.623779,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913637000,GRSM,UNR,,2,,,Thunderhead Prong Quiet Walkway,Upper Tremont Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000044DEBC15C2E854C005AE861FB7CC4140,168223,0101000020110F000065BA796319C261C1EA68F6851F325041,167917,>1m <=5m,ATBI DATABASE,,1446913643000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261124,3942711,35.599332,-83.636842,Little River-Crooked Creek,Doghobble Branch,2886.155518,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913643000,GRSM,UNR,,2,,,Middle Prong Trail,Upper Tremont Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B5A47BE7C1E854C02B398C21B7CC4140,168224,0101000020110F0000DDF8303C19C261C179FD12881F325041,167918,>1m <=5m,ATBI DATABASE,,1446913643000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261125,3942711,35.599332,-83.636831,Little River-Crooked Creek,Doghobble Branch,2877.449219,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913643000,GRSM,UNR,,1,,,Middle Prong Trail,Upper Tremont Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,841017600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000E9154C85C3E854C09CF83478B6CC4140,168222,0101000020110F000066D3A49B1AC261C18A1A32D71E325041,167916,>1m <=5m,ATBI DATABASE,,1446913642000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261116,3942709,35.599312,-83.63693,Little River-Crooked Creek,Doghobble Branch,2886.155518,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913642000,GRSM,UNR,,4,,,Middle Prong Trail,Upper Tremont Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000092CCBAE497E854C02AE6D912DDCD4140,168225,0101000020110F00007F0A2D8EF5C161C119D9429352335041,167919,>1m <=5m,ATBI DATABASE,,1446913644000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261384,3943700,35.608302,-83.634267,Little River-Crooked Creek,Panther Creek,2744.663574,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913644000,GRSM,UNR,,5,,,Panther Creek Trail,Upper Tremont Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,999043200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000025065BCEC0E954C0C61904DC07CE4140,168217,0101000020110F000096D22CB9F1C261C18EB258457F335041,167911,>1m <=5m,ATBI DATABASE,,1446913640000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259746,3943889,35.609608,-83.652389,Little River-Crooked Creek,Lynn Camp Prong,2866.902832,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913640000,GRSM,UNR,,1,,,Middle Prong Trail,Upper Tremont Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000079E6D9D0C0E954C0F3DE207308CE4140,168219,0101000020110F0000A16B4BBBF1C261C1AB9634E37F335041,167913,>1m <=5m,ATBI DATABASE,,1446913641000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259746,3943891,35.609626,-83.652389,Little River-Crooked Creek,Lynn Camp Prong,2866.902832,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913641000,GRSM,UNR,,1,,,Middle Prong Trail,Upper Tremont Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,836179200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000E2EC99CFC0E954C0637C922708CE4140,168218,0101000020110F000064AA3BBAF1C261C159A446947F335041,167912,>1m <=5m,ATBI DATABASE,,1446913640000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259746,3943890,35.609617,-83.652389,Little River-Crooked Creek,Lynn Camp Prong,2866.902832,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913640000,GRSM,UNR,,1,,,Middle Prong Trail,Upper Tremont Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000000151EE4618EA54C0032392959DCE4140,168216,0101000020110F0000F44532033CC361C1885D4DAF1B345041,167910,>1m <=5m,ATBI DATABASE,,1446913639000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259276,3944409,35.614177,-83.657728,Little River-Crooked Creek,Lynn Camp Prong,2453.944336,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913639000,GRSM,UNR,,8,,,Middle Prong Trail,Upper Tremont Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000393248BA19EA54C08C13C7D09DCE4140,168215,0101000020110F00003CC1953E3DC361C1BBE727ED1B345041,167909,>1m <=5m,ATBI DATABASE,,1446913638000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259268,3944410,35.614184,-83.657816,Little River-Crooked Creek,Lynn Camp Prong,2453.944336,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913638000,GRSM,UNR,,10,,,Middle Prong Trail,Upper Tremont Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,835228800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000089918BE819EA54C0E23CBDCE9DCE4140,168214,0101000020110F0000AB55E0653DC361C1CFBC06EB1B345041,167908,>1m <=5m,ATBI DATABASE,,1446913638000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259267,3944410,35.614184,-83.657827,Little River-Crooked Creek,Lynn Camp Prong,2453.944336,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913638000,GRSM,UNR,,10,,,Middle Prong Trail,Upper Tremont Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000AA674B9AA2EF54C012875584E7CD4140,168192,0101000020110F0000273DCE98F0C761C13467107C5D335041,167887,>1m <=5m,ATBI DATABASE,,1446913626000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251416,3944008,35.608621,-83.744295,Little River-Crooked Creek,Sugar Cove Prong,1771.623779,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913626000,GRSM,UNR,,3,,,Finley Cane Trail,Laurel Creek Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000009D2D651BA3EF54C074833D0705CE4140,168193,0101000020110F0000F36B7306F1C761C1EB7F36507C335041,167888,>1m <=5m,ATBI DATABASE,,1446913626000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251416,3944108,35.609522,-83.744326,Little River-Crooked Creek,Sugar Cove Prong,1745.473267,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913626000,GRSM,UNR,,6,,,Crib Gap Trail,Laurel Creek Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000814F6F8370EF54C0ABF4515507CE4140,168194,0101000020110F000091C8580EC6C761C1E211A3B87E335041,167889,>1m <=5m,ATBI DATABASE,,1446913627000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251696,3944108,35.609592,-83.741238,Little River-Crooked Creek,,1749.223022,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913627000,GRSM,UNR,,6,,,Finley Cane Trail,Laurel Creek Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000719342CDEEF054C01957AD6394CD4140,168177,0101000020110F00004FADD2BB0AC961C1B694F0A506335041,167872,>1m <=5m,ATBI DATABASE,,1446913616000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249571,3943778,35.606084,-83.764571,Abrams Creek Upper,Green Branch,2033.630371,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913616000,GRSM,UNR,,4,,,Crib Gap Trail,Laurel Creek Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,901152000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000006EA4714A6EF054C0971EB4FBEECC4140,168184,0101000020110F0000B81AD9969DC861C1CA30D3DE59325041,167878,>1m <=5m,ATBI DATABASE,,1446913620000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,250266,3943198,35.601036,-83.756727,Little River-Crooked Creek,,2287.868164,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913620000,GRSM,UNR,,5,,,Crib Gap Trail,Laurel Creek Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,900547200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000003389297A08F154C0EBBE29CDA2CC4140,168176,0101000020110F000095DB308A20C961C1B0E70D4C0A325041,167871,>1m <=5m,ATBI DATABASE,,1446913616000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249406,3942964,35.598711,-83.766138,Abrams Creek Upper,Abrams Creek,2091.404541,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913616000,GRSM,UNR,,7,,,Anthony Creek Trail,Anthony Creek Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,959644800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,day,cert,Fridley Veg Plots
