the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E61000008DCC3562CCFA54C0DD4DE7FF9FBC4140,15829,0101000020110F0000CBA90CB66BD161C1AE3C1F6C54215041,15082,>1m <=5m,ATBI DATABASE,,1446831947000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235168,3929485,35.473626,-83.91872,Chilhowee Lake,,2097.472168,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831947000,GRSM,UNR,,7,,,Twentymile Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000424D973FABE654C02E7B2A9812B94140,16443,0101000020110F000073B6D92653C061C1FA365A30A01D5041,15691,>1m <=5m,ATBI DATABASE,,1446832263000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263632,3925607,35.445873,-83.604198,Lower Fontana Lake-Little Tennessee River,,1996.20874,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832263000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1082937600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000015777DF8AFE654C05777427514B94140,16442,0101000020110F0000369D912957C061C1DF09BB21A21D5041,15690,>1m <=5m,ATBI DATABASE,,1446832262000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263606,3925614,35.44593,-83.604486,Lower Fontana Lake-Little Tennessee River,,1984.626221,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832262000,GRSM,UNR,,3,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865382400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000005D142EC5A4E654C0343697C213B94140,16447,0101000020110F000012875CA64DC061C183157767A11D5041,15695,>1m <=5m,ATBI DATABASE,,1446832265000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263668,3925610,35.445909,-83.603803,Lower Fontana Lake-Little Tennessee River,,2008.253906,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832265000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065484800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000B56DB36CBEE654C07313E56D4DB94140,16441,0101000020110F0000F2B3287063C061C1A1DAA086DD1D5041,15689,>1m <=5m,ATBI DATABASE,,1446832262000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263531,3925809,35.447669,-83.605369,Lower Fontana Lake-Little Tennessee River,,1874.074463,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832262000,GRSM,UNR,,3,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065484800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000061420F8CCEE654C033FCC82951B94140,16440,0101000020110F00001FAB862171C061C1E7C12E6BE11D5041,15688,>1m <=5m,ATBI DATABASE,,1446832261000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263442,3925824,35.447783,-83.606353,Lower Fontana Lake-Little Tennessee River,Chambers Creek,1855.45874,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832261000,GRSM,UNR,,1,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865382400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000570911CED9E654C01C630B6755B94140,16439,0101000020110F0000C12737B17AC061C1E9779CD6E51D5041,15687,>1m <=5m,ATBI DATABASE,,1446832261000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263380,3925840,35.447912,-83.60704,Lower Fontana Lake-Little Tennessee River,Chambers Creek,1818.748291,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832261000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065484800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000031C4ADBFFBE654C044153F4C56B94140,16436,0101000020110F0000DB4B4E8597C061C1BE6890C5E61D5041,15684,>1m <=5m,ATBI DATABASE,,1446832259000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263192,3925848,35.447939,-83.609111,Lower Fontana Lake-Little Tennessee River,Chambers Creek,1710.646362,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832259000,GRSM,UNR,,9,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1082937600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000CE8C0CDFF3E654C06423156865B94140,16438,0101000020110F000055E194D490C061C1864FF685F61D5041,15686,>1m <=5m,ATBI DATABASE,,1446832260000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263237,3925898,35.4484,-83.608631,Lower Fontana Lake-Little Tennessee River,Chambers Creek,1784.46521,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832260000,GRSM,UNR,,3,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865382400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000005F39703EFDE654C0D6926C879CB94140,16435,0101000020110F0000C43962CA98C061C14859E2FD2F1E5041,15683,>1m <=5m,ATBI DATABASE,,1446832259000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263190,3926086,35.450083,-83.609203,Lower Fontana Lake-Little Tennessee River,Chambers Creek,1738.921143,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832259000,GRSM,UNR,,6,,,Campsite 98 access,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1083024000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000BBAE04F748E654C0D64B9242B4B94140,16456,0101000020110F00002FD6F7ADFFBF61C19B6DAFBB481E5041,15704,>1m <=5m,ATBI DATABASE,,1446832270000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264191,3926140,35.450807,-83.598199,Fontana Lake-Tuckasegee River,,2014.754517,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832270000,GRSM,UNR,,9,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065484800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000002865800E4AE654C0A1159479D6B94140,16455,0101000020110F0000DA54559B00C061C15CACB6676C1E5041,15703,>1m <=5m,ATBI DATABASE,,1446832269000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264188,3926256,35.451851,-83.598266,Fontana Lake-Tuckasegee River,,1972.938354,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832269000,GRSM,UNR,,10,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865382400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000223B79D546E654C0D545A1A4C1B94140,16457,0101000020110F00004305A3DEFDBF61C154C3A2AF561E5041,15705,>1m <=5m,ATBI DATABASE,,1446832270000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264204,3926185,35.451215,-83.598069,Fontana Lake-Tuckasegee River,,1941.074341,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832270000,GRSM,UNR,,6,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065484800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000624EF6ED29E654C0028AFB0993B94140,16464,0101000020110F000049BB3A52E5BF61C13BFC0519261E5041,15712,>1m <=5m,ATBI DATABASE,,1446832273000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264360,3926023,35.449793,-83.596305,Lower Fontana Lake-Little Tennessee River,Welch Branch,1988.301025,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832273000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1082937600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000009315DF2A31E654C082344A3494B94140,16462,0101000020110F000094E6E777EBBF61C1B3630750271E5041,15710,>1m <=5m,ATBI DATABASE,,1446832273000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264320,3926028,35.449829,-83.596747,Lower Fontana Lake-Little Tennessee River,Welch Branch,1957.282959,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832273000,GRSM,UNR,,5,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865382400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B64D72393EE654C0ECA0A08149B94140,16459,0101000020110F00003E84C18EF6BF61C110F5A36FD91D5041,15707,>1m <=5m,ATBI DATABASE,,1446832271000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264241,3925777,35.447549,-83.597544,Lower Fontana Lake-Little Tennessee River,Welch Branch,1898.529053,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832271000,GRSM,UNR,,6,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865382400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000964D7E602EE654C0D375758F78B94140,16463,0101000020110F00001C322F19E9BF61C174EAFD7D0A1E5041,15711,>1m <=5m,ATBI DATABASE,,1446832273000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264333,3925934,35.448985,-83.596577,Lower Fontana Lake-Little Tennessee River,Welch Branch,1914.601196,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832273000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1082937600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000055FCF3F57BE654C0F457AB2A3FB94140,16449,0101000020110F0000174087FD2AC061C15A4417A8CE1D5041,15697,>1m <=5m,ATBI DATABASE,,1446832266000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263898,3925751,35.447233,-83.601312,Lower Fontana Lake-Little Tennessee River,Welch Branch,2035.858643,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832266000,GRSM,UNR,,7,,,McClure Cemetery Access,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065484800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000057B8155D7FE654C0A4F8098B3DB94140,16448,0101000020110F0000E57C61E12DC061C1A83DC8F6CC1D5041,15696,>1m <=5m,ATBI DATABASE,,1446832266000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263879,3925746,35.447184,-83.60152,Lower Fontana Lake-Little Tennessee River,,2036.844971,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832266000,GRSM,UNR,,8,,,McClure Cemetery Access,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1082937600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000E150AEDF42E454C06D301EEF1FB84140,16490,0101000020110F000094B021AA47BE61C12C3C1D39A31C5041,15737,>1m <=5m,ATBI DATABASE,,1446832286000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267026,3924696,35.438468,-83.566578,Fontana Lake-Tuckasegee River,,1744.063599,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446832286000,GRSM,UNR,,2,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,by hand,No,day,cert,Northshore Road EIS
0101000020E6100000E5C57D3C78E454C0ABF64DC787B94140,16488,0101000020110F0000331C43FC74BE61C135DFA45B1A1E5041,15735,>1m <=5m,ATBI DATABASE,,1446832285000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,266762,3925922,35.449449,-83.569835,Fontana Lake-Tuckasegee River,Glady Branch,1913.428467,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832285000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed,No,season,cert,Northshore Road EIS
0101000020E610000019F0C72783E454C0295C947BAFB94140,16487,0101000020110F000092754D427EBE61C122769EC0431E5041,15734,>1m <=5m,ATBI DATABASE,,1446832284000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,266705,3926058,35.450661,-83.570501,Fontana Lake-Tuckasegee River,Glady Branch,1901.381836,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832284000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed,No,season,cert,Northshore Road EIS
0101000020E6100000CFBC6804E5E554C0AAA9887A51B94140,16469,0101000020110F0000C3BE40CBAABF61C1BBD55DBFE11D5041,15717,>1m <=5m,ATBI DATABASE,,1446832276000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264736,3925791,35.447792,-83.592099,Lower Fontana Lake-Little Tennessee River,Pole Bridge Branch,1917.280518,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832276000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,by hand,No,day,cert,Northshore Road EIS
0101000020E6100000112D5E31E5E554C0BB78FF2C51B94140,16468,0101000020110F000005B76FF1AABF61C1C53B886EE11D5041,15716,>1m <=5m,ATBI DATABASE,,1446832275000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264735,3925790,35.447783,-83.59211,Lower Fontana Lake-Little Tennessee River,Pole Bridge Branch,1917.280518,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832275000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed,No,season,cert,Northshore Road EIS
0101000020E61000004916F1AFBBE554C00DCCB56881BA4140,16471,0101000020110F0000F53542B187BF61C17B9E32A01E1F5041,15719,>1m <=5m,ATBI DATABASE,,1446832277000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264992,3926814,35.457067,-83.589576,Fontana Lake-Tuckasegee River,,1923.410156,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832277000,GRSM,UNR,,8,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B83BAB6548E554C0D3EA53AADEBA4140,16476,0101000020110F0000A604C7C625BF61C1D3A0BDDC7F1F5041,15723,>1m <=5m,ATBI DATABASE,,1446832279000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,265639,3927113,35.459913,-83.58254,Fontana Lake-Tuckasegee River,Jenny Branch,1917.993042,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832279000,GRSM,UNR,,9,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000361DDB142AE554C0DD1419A1C8BA4140,16478,0101000020110F0000EB3A84070CBF61C16BF6A9E2681F5041,15725,>1m <=5m,ATBI DATABASE,,1446832280000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,265805,3927034,35.459241,-83.580689,Fontana Lake-Tuckasegee River,,1867.326172,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832280000,GRSM,UNR,,9,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000041C92CF421E554C094BC2B9CD3BA4140,16479,0101000020110F0000F4BD642005BF61C1EF2ABF55741F5041,15726,>1m <=5m,ATBI DATABASE,,1446832281000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,265851,3927070,35.459576,-83.580193,Fontana Lake-Tuckasegee River,,1877.566284,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832281000,GRSM,UNR,,3,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1056326400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000A98A95A310E554C0212FB5EF9BBA4140,16481,0101000020110F0000A5F2CA6BF6BE61C1D7FFF1483A1F5041,15728,>1m <=5m,ATBI DATABASE,,1446832281000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,265942,3926879,35.457877,-83.579137,Fontana Lake-Tuckasegee River,,1875.856079,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832281000,GRSM,UNR,,6,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
