the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000FAE3D7BE89F854C0FA0A35B780BB4140,10118,0101000020110F0000C676084680CF61C18DD949D628205041,9431,>1m <=5m,ATBI DATABASE,,1446828766000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238345,3928418,35.464859,-83.883403,Lake Cheoah-Little Tennessee River,Little Tennessee River,1426.533081,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446828766000,GRSM,UNR,,7,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000C420E6AEBFC354C0B5549123C0CF4140,10987,0101000020110F00001888B6C6AAA261C1F46EE53E4B355041,10250,>1m <=5m,ATBI DATABASE,,1446829224000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,313574,3944091,35.623044,-83.05857,Upper Cataloochee Creek,,4449.070312,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829224000,GRSM,UNR,,7,,,Cataloochee Divide Trail,Cataloochee Entrance Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1057968000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E61000007E2C93CD94C354C08A45BDF4F7CF4140,10991,0101000020110F0000E612AB5B86A261C13108B09085355041,10253,>1m <=5m,ATBI DATABASE,,1446829226000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,313815,3944275,35.624748,-83.055953,Lower Johnathans Creek,,4372.256348,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446829226000,GRSM,UNR,,7,,,Cataloochee Divide Trail,Cataloochee Entrance Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897609600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B1640D65A8C354C0DA9C3421EECF4140,10989,0101000020110F0000249750FF96A261C1F05C5A4C7B355041,10252,>1m <=5m,ATBI DATABASE,,1446829225000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,313706,3944244,35.624448,-83.057149,Lower Johnathans Creek,,4399.006836,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829225000,GRSM,UNR,,8,,,Cataloochee Divide Trail,Cataloochee Entrance Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1057968000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E61000008952F2B2D2C354C0ACE88045FACF4140,10984,0101000020110F000000BC25EDBAA261C1BAA808FC87355041,10247,>1m <=5m,ATBI DATABASE,,1446829223000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,313473,3944290,35.624818,-83.059731,Lower Cataloochee Creek,,4288.739258,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829223000,GRSM,UNR,,7,,,Cataloochee Divide Trail,Cataloochee Entrance Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,930096000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000016AC6E7E0EC454C01657D8BD69CE4140,10975,0101000020110F000008C3CCB5EDA261C169BD6486E5335041,10238,>1m <=5m,ATBI DATABASE,,1446829218000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,313114,3942941,35.612595,-83.063381,Upper Cataloochee Creek,,4326.366211,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829218000,GRSM,UNR,,5,,,Cataloochee Divide Trail,Cataloochee Entrance Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897609600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D1BFFCCCFBC654C07DA53C9209CC4140,10898,0101000020110F0000088FC1186AA561C1916895406A315041,10168,>1m <=5m,ATBI DATABASE,,1446829186000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308927,3940970,35.594035,-83.109115,Upper Cataloochee Creek,Clontz Branch,3122.708008,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829186000,GRSM,UNR,,4,,,Caldwell Fork Trail,Cataloochee Entrance Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902188800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000214F4E915CC554C0F41501AE61CD4140,10952,0101000020110F00002D3C677009A461C16AB96AADD1325041,10216,>1m <=5m,ATBI DATABASE,,1446829208000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311248,3942086,35.604537,-83.083771,Upper Cataloochee Creek,,3667.454102,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829208000,GRSM,UNR,,4,,,Boogerman Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897609600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000080D1B32644C454C064019237A0CD4140,10973,0101000020110F00009EB304481BA361C13E42E20013335041,10236,>1m <=5m,ATBI DATABASE,,1446829217000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312803,3942265,35.606445,-83.066656,Upper Cataloochee Creek,,4312.34082,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829217000,GRSM,UNR,,5,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1057968000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E61000004D05FB003BC454C01C29B124A6CD4140,10974,0101000020110F0000C778318313A361C12E8CAD3119335041,10237,>1m <=5m,ATBI DATABASE,,1446829218000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312854,3942284,35.606626,-83.066097,Upper Cataloochee Creek,,4316.494141,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829218000,GRSM,UNR,,7,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897609600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000043943E936EC454C0FBD8D1F637CD4140,10971,0101000020110F00001E50E14F3FA361C145163F1AA6325041,10234,>1m <=5m,ATBI DATABASE,,1446829216000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312561,3941917,35.603264,-83.069245,Upper Cataloochee Creek,Den Branch,4437.401367,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829216000,GRSM,UNR,,7,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897609600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000009C15FE5D76C454C0154A602C39CD4140,10970,0101000020110F0000AF3105EE45A361C12203995DA7325041,10233,>1m <=5m,ATBI DATABASE,,1446829216000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312518,3941922,35.6033,-83.069721,Upper Cataloochee Creek,Den Branch,4411.109375,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829216000,GRSM,UNR,,6,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1057968000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E6100000931264FF9AC454C03B78A7B4DECC4140,10969,0101000020110F00009E683F0A65A361C178B536DE48325041,10232,>1m <=5m,ATBI DATABASE,,1446829215000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312309,3941620,35.60054,-83.071956,Upper Cataloochee Creek,,4500.707031,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829215000,GRSM,UNR,,10,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,929318400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000008E33343BBEC454C00C30BB4D96CC4140,10968,0101000020110F0000E817C7F682A361C1BD773E3EFD315041,10231,>1m <=5m,ATBI DATABASE,,1446829215000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312109,3941379,35.59833,-83.074107,Upper Cataloochee Creek,,4511.047852,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829215000,GRSM,UNR,,6,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1057968000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E6100000D2D8A3DFDAC454C06ED9E1BCF3CB4140,10967,0101000020110F00003BCF374A9BA361C14BFED87253315041,10230,>1m <=5m,ATBI DATABASE,,1446829215000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311939,3940832,35.593369,-83.075855,Upper Cataloochee Creek,,4753.445801,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829215000,GRSM,UNR,,6,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1151107200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E61000002340A12CE9C454C0EAAD7CF4D8CB4140,10966,0101000020110F00009D727F6FA7A361C15B16D57937315041,10229,>1m <=5m,ATBI DATABASE,,1446829214000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311858,3940743,35.592552,-83.076728,Upper Cataloochee Creek,,4825.105469,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829214000,GRSM,UNR,,7,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,929318400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000E6A460BBEBC454C06AE32FFDB0CB4140,10962,0101000020110F00001141939BA9A361C17C221BBC0D315041,10225,>1m <=5m,ATBI DATABASE,,1446829212000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311841,3940608,35.591332,-83.076884,Upper Cataloochee Creek,,4927.97998,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829212000,GRSM,UNR,,6,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1151107200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000ED4E1C78E9C454C0FB3180CC9BCB4140,10965,0101000020110F0000D9869AAFA7A361C1EBEC8B9AF7305041,10228,>1m <=5m,ATBI DATABASE,,1446829214000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311852,3940536,35.590685,-83.076746,Upper Cataloochee Creek,,4963.779297,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829214000,GRSM,UNR,,6,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1057968000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E610000059629B70E9C454C02A65A58B45CB4140,10964,0101000020110F0000D4153BA9A7A361C15970B4859D305041,10227,>1m <=5m,ATBI DATABASE,,1446829213000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311846,3940244,35.588053,-83.076744,Upper Cataloochee Creek,Cove Creek,4982.270508,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829213000,GRSM,UNR,,6,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,929318400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006DAAC1A3E9C454C04CF4FB0347CB4140,10963,0101000020110F00000E10ACD4A7A361C14C39BD0E9F305041,10226,>1m <=5m,ATBI DATABASE,,1446829213000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311845,3940249,35.588098,-83.076756,Upper Cataloochee Creek,Cove Creek,4986.43457,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829213000,GRSM,UNR,,7,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1057968000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E61000008F5E3AD141C454C0B3C85C44D4CA4140,10972,0101000020110F0000124A954C19A361C167A6883827305041,10235,>1m <=5m,ATBI DATABASE,,1446829217000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312765,3939841,35.584596,-83.066513,Lower Johnathans Creek,Beantown Creek,4762.990723,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829217000,GRSM,UNR,,6,,,Ferguson Cabin Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898128000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000005B4589DAF9C454C01C88D9899ACA4140,10957,0101000020110F0000C93DEE99B5A361C19AF036EFEA2F5041,10221,>1m <=5m,ATBI DATABASE,,1446829210000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311743,3939667,35.582834,-83.077746,Upper Cataloochee Creek,,4824.382812,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829210000,GRSM,UNR,,6,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897436800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000009EE4629AF6C454C0FC8A50D4A8CA4140,10958,0101000020110F000077792FD7B2A361C17D46BFDBF92F5041,10222,>1m <=5m,ATBI DATABASE,,1446829211000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311762,3939715,35.58327,-83.077548,Upper Cataloochee Creek,,4807.14209,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829211000,GRSM,UNR,,6,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1057968000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E6100000F4D21A04EFC454C08D56FE54D3CA4140,10961,0101000020110F000099EA9A65ACA361C1B5628E3E26305041,10224,>1m <=5m,ATBI DATABASE,,1446829212000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311807,3939858,35.584567,-83.077084,Lower Johnathans Creek,,4810.806152,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829212000,GRSM,UNR,,7,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897436800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000029639880F0C454C0B27FDB69E4CA4140,10960,0101000020110F0000EF7DC1A8ADA361C12C893C1538305041,10223,>1m <=5m,ATBI DATABASE,,1446829211000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311800,3939916,35.585089,-83.077175,Upper Cataloochee Creek,,4827.199707,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829211000,GRSM,UNR,,6,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1057968000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E6100000D0CF44D337C554C06EB4FCFDF8CA4140,10953,0101000020110F00000E5EDA3BEAA361C11008E7924D305041,10217,>1m <=5m,ATBI DATABASE,,1446829208000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311407,3939994,35.585717,-83.081528,Upper Cataloochee Creek,McKee Branch,4504.007324,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829208000,GRSM,UNR,,7,,,McKee Branch Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897436800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000AA569B092AC554C06AA9A0C831CA4140,10956,0101000020110F000087251C86DEA361C1294AA48A7D2F5041,10220,>1m <=5m,ATBI DATABASE,,1446829210000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311469,3939318,35.579637,-83.080687,Upper Cataloochee Creek,,4792.916016,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829210000,GRSM,UNR,,6,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1057968000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E61000004568CFBB2AC554C055E521B12FCA4140,10955,0101000020110F00000C49751DDFA361C113D4725B7B2F5041,10219,>1m <=5m,ATBI DATABASE,,1446829209000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311465,3939311,35.579574,-83.080729,Upper Cataloochee Creek,,4792.916016,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829209000,GRSM,UNR,,6,,,Cataloochee Divide Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897436800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000082E80C369CC554C0C989FA4DB6CA4140,10945,0101000020110F00006818D67D3FA461C1248A3FEE07305041,10211,>1m <=5m,ATBI DATABASE,,1446829205000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,310847,3939780,35.583682,-83.087655,Upper Cataloochee Creek,McKee Branch,3888.529053,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829205000,GRSM,UNR,,4,,,McKee Branch Trail,The Purchase Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,900460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
