the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000A3B1723F92F754C0948F8EBF35BC4140,54978,0101000020110F0000EEF3E012AECE61C10074199EE5205041,54432,>1m <=5m,ATBI DATABASE,,1446853778000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,239734,3928991,35.470383,-83.868297,Lake Cheoah-Little Tennessee River,Twentymile Creek,1552.283447,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446853778000,GRSM,UNR,,7,,,Twentymile Trail,Twenty Mile Trailhead Parking,Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020297600000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000CD89BF7EACF654C05CF557D44FC34140,55007,0101000020110F0000824AD6F1EACD61C1684FBC3A4E285041,54458,>1m <=5m,ATBI DATABASE,,1446853791000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241185,3935110,35.525867,-83.854274,Abrams Creek Upper,Moore Springs Branch,4313.464844,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853791000,GRSM,UNR,,5,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000042625398ABF654C055ED55966EC34140,55009,0101000020110F000007A2232EEACD61C17D92B9536E285041,54460,>1m <=5m,ATBI DATABASE,,1446853792000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241193,3935214,35.526806,-83.854219,Abrams Creek Upper,Bower Creek,4142.969238,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853792000,GRSM,UNR,,3,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000CDD5DDDC42F754C0AC5193090DC34140,54994,0101000020110F0000FB64E7A66ACE61C14476768708285041,54446,>1m <=5m,ATBI DATABASE,,1446853785000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,240346,3934908,35.523829,-83.863452,Abrams Creek Upper,Bower Creek,4590.053711,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853785000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000005B3FDBC6DF754C0E27168C957C34140,54982,0101000020110F0000620AEE108FCE61C1F9E1868856285041,54435,>1m <=5m,ATBI DATABASE,,1446853779000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,240116,3935168,35.52611,-83.866069,Abrams Creek Upper,Bower Creek,4201.40625,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853779000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000049E3D9436DF754C024470EA65BC34140,54983,0101000020110F000007B30BAA8ECE61C112213D905A285041,54436,>1m <=5m,ATBI DATABASE,,1446853780000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,240119,3935181,35.526228,-83.86604,Abrams Creek Upper,Bower Creek,4195.410645,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853780000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000DD7D934850F754C03159867F6BC34140,54992,0101000020110F00005566DA0C76CE61C1851B761A6B285041,54444,>1m <=5m,ATBI DATABASE,,1446853784000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,240281,3935230,35.526711,-83.864271,Abrams Creek Upper,Bower Creek,4105.755371,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853784000,GRSM,UNR,,2,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000365E15039FF754C09CA98C5620C44140,54979,0101000020110F0000E42015EAB8CE61C1834905D427295041,54433,>1m <=5m,ATBI DATABASE,,1446853778000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,239863,3935855,35.53223,-83.869076,Abrams Creek Lower,,4332.996582,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853778000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000093877BE83FF654C0010CF9D71AC44140,55013,0101000020110F000077E5C2B88ECD61C12BF0101822295041,54464,>1m <=5m,ATBI DATABASE,,1446853794000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241806,3935780,35.532062,-83.847646,Abrams Creek Upper,Bower Creek,3791.762695,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853794000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000860125E73FF654C033CF6C8C1AC44140,55012,0101000020110F0000ACFD9FB78ECD61C11DC938C921295041,54463,>1m <=5m,ATBI DATABASE,,1446853794000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241806,3935779,35.532053,-83.847646,Abrams Creek Upper,Bower Creek,3791.762695,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853794000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B515824FE5F554C01D52FC8790C44140,55017,0101000020110F0000B8FBF5C641CD61C114226DEB9C295041,54468,>1m <=5m,ATBI DATABASE,,1446853796000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242319,3936164,35.535654,-83.842117,Abrams Creek Upper,Forge Creek,3570.671631,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853796000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,873417600000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000275A6B88C7F554C004CA7AFFD9C44140,55021,0101000020110F0000024EAB7C28CD61C1A040BE98E9295041,54472,>1m <=5m,ATBI DATABASE,,1446853798000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242491,3936408,35.537896,-83.840299,Abrams Creek Upper,Forge Creek,3273.881348,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853798000,GRSM,UNR,,6,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000059DD345AC7F554C08722A901DAC44140,55022,0101000020110F0000FFAA6B5528CD61C11001059BE9295041,54473,>1m <=5m,ATBI DATABASE,,1446853799000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242492,3936408,35.537896,-83.840288,Abrams Creek Upper,Forge Creek,3273.881348,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853799000,GRSM,UNR,,6,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000657A04C2A4F554C0EEE669CDCAC44140,55027,0101000020110F00008541DBF30ACD61C12652A6BCD9295041,54478,>1m <=5m,ATBI DATABASE,,1446853801000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242682,3936351,35.537432,-83.838177,Abrams Creek Upper,Forge Creek,3174.509521,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853801000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000047653CAA17F554C05C32E749F4C44140,55053,0101000020110F00006E8B501F93CC61C106756509052A5041,54500,>1m <=5m,ATBI DATABASE,,1446853813000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243467,3936469,35.538698,-83.829565,Abrams Creek Upper,Brier Lick Branch,3126.713379,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853813000,GRSM,UNR,,6,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000E8F473D817F554C09BFFBA47F4C44140,55052,0101000020110F0000DA17914693CC61C1E5F02007052A5041,54499,>1m <=5m,ATBI DATABASE,,1446853813000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243466,3936469,35.538698,-83.829576,Abrams Creek Upper,Brier Lick Branch,3126.713379,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853813000,GRSM,UNR,,6,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000003B9747D658F454C0F67F7F6B63C54140,55055,0101000020110F00005E33550DF1CB61C1D9037B07792A5041,54502,>1m <=5m,ATBI DATABASE,,1446853814000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,244534,3936815,35.54209,-83.817918,Abrams Creek Upper,Ekaneetlee Branch,3345.588867,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853814000,GRSM,UNR,,9,,,Appalachian Trail,Forge Creek Parking @ End,Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000BAB52CC221F554C00AC6515126C54140,55050,0101000020110F000020C7DAB19BCC61C1BE83E640392A5041,54498,>1m <=5m,ATBI DATABASE,,1446853812000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243416,3936640,35.540225,-83.830181,Abrams Creek Upper,Mud Gap Branch,2901.887939,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853812000,GRSM,UNR,,4,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000006D9D136925F554C0DCB53F8228C54140,55049,0101000020110F0000E9FCDDCB9ECC61C163B25D8A3B2A5041,54497,>1m <=5m,ATBI DATABASE,,1446853811000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243396,3936648,35.540292,-83.830404,Abrams Creek Upper,Forge Creek,2878.570801,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853811000,GRSM,UNR,,4,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000002ED2A07568F554C034A7472A3EC54140,55044,0101000020110F00000CE8B9BDD7CC61C1DCFFED24522A5041,54493,>1m <=5m,ATBI DATABASE,,1446853809000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243027,3936732,35.540953,-83.834497,Abrams Creek Upper,Forge Creek,2647.494629,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853809000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000E2714C7468F554C0656ABBDE3DC54140,55043,0101000020110F000029D398BCD7CC61C1179C13D6512A5041,54492,>1m <=5m,ATBI DATABASE,,1446853809000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243027,3936731,35.540944,-83.834496,Abrams Creek Upper,Forge Creek,2644.679199,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853809000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000069C25E77A6F554C0AB4A79B27DC54140,55028,0101000020110F00004DDB4C670CCD61C193FFE674942A5041,54479,>1m <=5m,ATBI DATABASE,,1446853802000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242690,3936957,35.542892,-83.838281,Abrams Creek Upper,,2963.831787,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853802000,GRSM,UNR,,3,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000EEA57C4AA6F554C00AE033007EC54140,55030,0101000020110F0000324D2E410CCD61C1A6AA08C6942A5041,54480,>1m <=5m,ATBI DATABASE,,1446853802000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242691,3936958,35.542901,-83.83827,Abrams Creek Upper,,2963.831787,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853802000,GRSM,UNR,,3,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000E63A53098BF554C0AB20431D0FC64140,55036,0101000020110F000068A4791BF5CC61C10067693E2C2B5041,54486,>1m <=5m,ATBI DATABASE,,1446853806000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242856,3937445,35.547329,-83.836607,Abrams Creek Upper,,2621.938965,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853806000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000319BA70A8BF554C0D437CD680FC64140,55037,0101000020110F000049B99A1CF5CC61C18628438D2C2B5041,54487,>1m <=5m,ATBI DATABASE,,1446853806000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242856,3937446,35.547338,-83.836607,Abrams Creek Upper,,2621.938965,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853806000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000085286EFBAFF554C04EDB14D6E0C64140,55026,0101000020110F00001F333F7C14CD61C1A5FFDB2A072C5041,54477,>1m <=5m,ATBI DATABASE,,1446853801000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242672,3938161,35.55373,-83.838862,Abrams Creek Upper,Forge Creek,2100.371094,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853801000,GRSM,UNR,,2,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000C26A5228B0F554C0A26B5C88E0C64140,55025,0101000020110F000023945FA214CD61C14EC4B9D9062C5041,54476,>1m <=5m,ATBI DATABASE,,1446853800000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242671,3938160,35.55372,-83.838873,Abrams Creek Upper,Forge Creek,2100.371094,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853800000,GRSM,UNR,,2,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000015CAC522AAF554C0514E518195C64140,55032,0101000020110F0000189122850FCD61C1E3467387B82B5041,54482,>1m <=5m,ATBI DATABASE,,1446853804000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242697,3937905,35.551431,-83.838505,Abrams Creek Upper,Forge Creek,2487.893555,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853804000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000004AB3FD54AAF554C0A186C56196C64140,55031,0101000020110F00009318C9AF0FCD61C12648C171B92B5041,54481,>1m <=5m,ATBI DATABASE,,1446853803000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242696,3937908,35.551457,-83.838517,Abrams Creek Upper,Forge Creek,2470.15625,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853803000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000DD2450A113F554C0E4D2DE0B8CC64140,55054,0101000020110F0000258C0DB28FCC61C106A1BCA7AE2B5041,54501,>1m <=5m,ATBI DATABASE,,1446853814000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243529,3937849,35.551142,-83.829319,Abrams Creek Upper,Licklog Branch,2735.969727,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446853814000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Stellaria_pubera,Stellaria  pubera,37984,Great Chickweed,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Caryophyllidae,Spermatophyta,Magnoliophyta, , ,Caryophyllales, , , , ,Caryophyllaceae, ,~,observed, ,year,cert,Fridley Veg Plots
