the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000C9EFAC5ED7FA54C01263437ED0BC4140,210573,0101000020110F0000DC5CAD0A75D161C19BB1E1FE86215041,210378,>1m <=5m,ATBI DATABASE,,1446937995000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235112,3929651,35.475106,-83.919391,Chilhowee Lake,Cooper Camp Branch,2025.034302,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446937995000,GRSM,UNR,,9,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000A545F7584CC754C0B416B9C380DE4140,211474,0101000020110F00003E764F81AEA561C18CE07BFEB7445041,211251,>1m <=5m,ATBI DATABASE,,1446938479000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308826,3956983,35.738298,-83.114031,Big Creek,,2600.053223,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938479000,GRSM,UNR,,5,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1001721600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000590329EB56C754C09C95353D6ADE4140,211471,0101000020110F0000069CAE7BB7A561C146FAD26CA0445041,211248,>1m <=5m,ATBI DATABASE,,1446938478000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308766,3956908,35.73761,-83.114676,Big Creek,,2595.961426,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938478000,GRSM,UNR,,2,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C3E34F129AC754C0924F97DE21DE4140,211463,0101000020110F0000BAFB2184F0A561C11FEF45B454445041,211240,>1m <=5m,ATBI DATABASE,,1446938474000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308390,3956671,35.735402,-83.118775,Big Creek,,3094.546875,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938474000,GRSM,UNR,,7,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,994982400000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000071835168FC754C05286811919DE4140,211464,0101000020110F0000B2B5CF2FE7A561C1984A42874B445041,211241,>1m <=5m,ATBI DATABASE,,1446938474000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308450,3956640,35.735134,-83.118104,Big Creek,,3105.981201,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938474000,GRSM,UNR,,5,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000DA0E6EB4A1C854C0D1A118C84FDE4140,211445,0101000020110F0000C4D3826BD0A661C12CA5FFBD84445041,211221,>1m <=5m,ATBI DATABASE,,1446938464000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,306938,3956858,35.736803,-83.134866,Big Creek,Big Creek,2363.257812,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938464000,GRSM,UNR,,4,,,Big Creek Trail,Big Creek Campground Loop Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,957139200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000E8E41FF2C0C854C0E3B7740E56DE4140,211442,0101000020110F0000FFA4F4F3EAA661C1770CC14E8B445041,211218,>1m <=5m,ATBI DATABASE,,1446938463000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,306766,3956883,35.736994,-83.136773,Big Creek,Big Creek,2358.283203,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938463000,GRSM,UNR,,1,,,Big Creek Trail,Big Creek Campground Loop Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,957139200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000006B28F73343C854C03BD0456E46DE4140,211449,0101000020110F0000C3E7D72880A661C16F1A51F57A445041,211225,>1m <=5m,ATBI DATABASE,,1446938466000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,307459,3956815,35.736517,-83.129098,Big Creek,Big Creek,2177.561035,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938466000,GRSM,UNR,,6,,,Big Creek Trail,Big Creek Campground Loop Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864000000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000081E94A1DE7CB54C0A5BE42ACDFDE4140,211424,0101000020110F00003611D9A197A961C198CC2E4D1B455041,211201,>1m <=5m,ATBI DATABASE,,1446938454000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,302326,3957447,35.741194,-83.185977,Cosby Creek,Cosby Creek,3684.921143,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938454000,GRSM,UNR,,6,,,Low Gap Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,924739200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000002EBA432A6FCB54C0FB5328E758DE4140,211427,0101000020110F00002EFD5BC231A961C11FA134498E445041,211204,>1m <=5m,ATBI DATABASE,,1446938456000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,302978,3956976,35.737081,-83.178656,Big Creek,Low Gap Branch,4124.898926,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938456000,GRSM,UNR,,6,,,Low Gap Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833500800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A1F5ACDB68CC54C0033100C93EDF4140,211414,0101000020110F00005C76D5D205AA61C10B786ED37E455041,211188,>1m <=5m,ATBI DATABASE,,1446938447000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,301617,3957785,35.744097,-83.193896,Cosby Creek,Cosby Creek,3086.352539,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938447000,GRSM,UNR,,5,,,Low Gap Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833500800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000135FE86F74CC54C0D223D67A30DF4140,211413,0101000020110F00001A695BA80FAA61C1BD1353DB6F455041,211187,>1m <=5m,ATBI DATABASE,,1446938447000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,301552,3957738,35.74366,-83.194603,Cosby Creek,Cosby Creek,2991.79541,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938447000,GRSM,UNR,,4,,,Low Gap Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833500800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000728BE21D2CCC54C0D4CE118220DF4140,211422,0101000020110F0000FD47643CD2A961C1A6DBD7245F455041,211196,>1m <=5m,ATBI DATABASE,,1446938452000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,301950,3957675,35.743173,-83.190189,Cosby Creek,Cosby Creek,3459.790527,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938452000,GRSM,UNR,,2,,,Low Gap Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833500800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000DD3C0B5E0ECC54C006C5D72A03DF4140,211411,0101000020110F0000906A41F8B8A961C124002C7140455041,211199,>1m <=5m,ATBI DATABASE,,1446938453000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,302112,3957572,35.742277,-83.188373,Cosby Creek,Cosby Creek,3572.63501,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938453000,GRSM,UNR,,8,,,Low Gap Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833500800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000009334E72FE0CD54C0F3FA338670DF4140,211394,0101000020110F0000ECCE329744AB61C1B880AEDFB2455041,211171,>1m <=5m,ATBI DATABASE,,1446938438000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299549,3958000,35.745615,-83.216804,Cosby Creek,Inadu Creek,2813.542236,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938438000,GRSM,UNR,,6,,,Snake Den Ridge Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065225600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E6100000E22645590FCE54C05321866C0CDF4140,211391,0101000020110F000007E31CA56CAB61C126C6C5204A455041,211168,>1m <=5m,ATBI DATABASE,,1446938436000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299281,3957667,35.74256,-83.219683,Cosby Creek,Inadu Creek,3146.046875,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938436000,GRSM,UNR,,6,,,Snake Den Ridge Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927763200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000A0DB6F737ECE54C0D3F6C6482ADF4140,211382,0101000020110F0000C8D60D01CBAB61C1A2B1AB5F69455041,211159,>1m <=5m,ATBI DATABASE,,1446938431000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,298670,3957782,35.743471,-83.226464,Cosby Creek,Inadu Creek,3602.847656,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938431000,GRSM,UNR,,5,,,Snake Den Ridge Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834364800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D708B8787CCE54C04C23633E2BDF4140,211383,0101000020110F000092C0B252C9AB61C1D74FAD606A455041,211160,>1m <=5m,ATBI DATABASE,,1446938431000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,298681,3957785,35.7435,-83.226343,Cosby Creek,Inadu Creek,3573.702148,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938431000,GRSM,UNR,,6,,,Snake Den Ridge Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065225600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E61000009111D61A78CE54C0E23627EA5DDF4140,211385,0101000020110F000041B7479DC5AB61C1E81077669F455041,211162,>1m <=5m,ATBI DATABASE,,1446938433000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,298709,3957956,35.745047,-83.226077,Cosby Creek,Crying Creek,3667.476807,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938433000,GRSM,UNR,,10,,,Snake Den Ridge Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834364800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000086235C899FCE54C039E2427E73DF4140,211376,0101000020110F0000F0F28F1AE7AB61C11B3607FBB5455041,211153,>1m <=5m,ATBI DATABASE,,1446938428000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,298493,3958034,35.745705,-83.228483,Cosby Creek,Crying Creek,3879.522461,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938428000,GRSM,UNR,,6,,,Snake Den Ridge Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065225600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E6100000B9CBB61AACCE54C08783F8586BDF4140,211374,0101000020110F00009CEA0FC7F1AB61C1594FEC74AD455041,211151,>1m <=5m,ATBI DATABASE,,1446938427000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,298423,3958008,35.745457,-83.22925,Cosby Creek,Crying Creek,3971.55249,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938427000,GRSM,UNR,,9,,,Snake Den Ridge Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834364800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000016DA7177A1CE54C06B38B3FD6EDF4140,211375,0101000020110F00000E4E30BEE8AB61C1BDABF444B1455041,211152,>1m <=5m,ATBI DATABASE,,1446938427000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,298482,3958019,35.745568,-83.228601,Cosby Creek,Crying Creek,3903.402344,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938427000,GRSM,UNR,,5,,,Snake Den Ridge Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834364800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A2633C8788CE54C01A61E2738DDF4140,211380,0101000020110F000088FF1390D3AB61C1EF4B3C25D1455041,211157,>1m <=5m,ATBI DATABASE,,1446938430000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,298622,3958119,35.746497,-83.227079,Cosby Creek,Crying Creek,3803.445557,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938430000,GRSM,UNR,,5,,,Snake Den Ridge Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,925430400000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000006D44144C82CF54C06BD8B7DFD6DF4140,211362,0101000020110F000099700EB1A7AC61C1F8C936FA1D465041,211139,>1m <=5m,ATBI DATABASE,,1446938420000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,297249,3958399,35.748738,-83.242324,Cosby Creek,,3460.413574,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938420000,GRSM,UNR,,7,,,Gabes Mountain Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,928195200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C9582BE2EDCF54C07C9FD99EEEDF4140,211360,0101000020110F000048EE8F1003AD61C13A8CDDD336465041,211137,>1m <=5m,ATBI DATABASE,,1446938419000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,296657,3958493,35.749463,-83.24889,Cosby Creek,,3072.087158,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938419000,GRSM,UNR,,4,,,Gabes Mountain Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A10826ED7CCD54C0E4306C62BBDC4140,211399,0101000020110F0000D72CD649F0AA61C184373CA6DD425041,211176,>1m <=5m,ATBI DATABASE,,1446938440000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,300044,3955641,35.724462,-83.210746,Big Creek,,4826.548828,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938440000,GRSM,UNR,,8,,,Appalachian Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865728000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000916CEDFE4ACE54C0122AADC997D04140,211381,0101000020110F00006239A34D9FAB61C1054CCB912C365041,211158,>1m <=5m,ATBI DATABASE,,1446938430000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,298668,3945146,35.629625,-83.223323,Straight Fork Raven Fork,Byrd Branch,4047.203613,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446938430000,GRSM,UNR,,8,,,Beech Gap Trail,Beech Gap Trailhead Parking #2,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898128000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A5BCA06255CE54C03BA9E798C4D04140,211378,0101000020110F0000BDA28520A8AB61C1BEAF44645B365041,211155,>1m <=5m,ATBI DATABASE,,1446938429000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,298614,3945299,35.630993,-83.223958,Straight Fork Raven Fork,Byrd Branch,4016.541504,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446938429000,GRSM,UNR,,5,,,Beech Gap Trail,Beech Gap Trailhead Parking #2,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000006DC3491647CE54C06DC9D4AB68D04140,211384,0101000020110F0000BA58CBFB9BAB61C1FB616556FB355041,211161,>1m <=5m,ATBI DATABASE,,1446938432000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,298686,3944986,35.628187,-83.223085,Straight Fork Raven Fork,Grass Branch,3961.067383,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446938432000,GRSM,UNR,,6,,,Beech Gap Trail,Beech Gap Trailhead Parking #2,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898128000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000AD300EA52BCE54C02FA8E01111D04140,211387,0101000020110F0000DA1043AD84AB61C187052ACE9F355041,211164,>1m <=5m,ATBI DATABASE,,1446938434000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,298831,3944686,35.625514,-83.22141,Straight Fork Raven Fork,Grass Branch,3756.003418,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446938434000,GRSM,UNR,,4,,,Beech Gap Trail,Balsam Mountain Road (closed Winter),Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898128000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
