the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000B319C62EA8E754C049523CA870BF4140,29635,0101000020110F00009EE30CF829C161C1DE26F01444245041,28763,>1m <=5m,ATBI DATABASE,,1446839493000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,262377,3931163,35.495619,-83.619636,Forney Creek,Bear Creek,4634.84375,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446839493000,GRSM,UNR,,6,,,Cold Spring Gap Trail,Lakeview Drive East Parking #4,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000DD0E17FD24DC54C05366D1DBE2D44140,29703,0101000020110F000029EB84EA62B761C187D2E33CA93A5041,28832,>1m <=5m,ATBI DATABASE,,1446839532000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,279158,3949332,35.663166,-83.439754,Roaring Fork,,5189.88916,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446839532000,GRSM,UNR,,1,,,Trillium Gap Trail,Roaring Fork Motor Nature Trail,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,903052800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000532B3AFC0FDC54C0436B477647D44140,29708,0101000020110F000011AAF21351B761C1D024A5CC063A5041,28837,>1m <=5m,ATBI DATABASE,,1446839535000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,279261,3948803,35.658424,-83.438472,Roaring Fork,,6155.619629,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446839535000,GRSM,UNR,,6,,,Trillium Gap Trail,Nfg Pullout Parking At Mp 9.48,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,994809600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000002A5AACEDF5DB54C0152AC78AB8D54140,29710,0101000020110F00004AF2A4F23AB761C1D56AC19E883B5041,28839,>1m <=5m,ATBI DATABASE,,1446839536000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,279436,3950049,35.669687,-83.436881,Roaring Fork,Surry Fork,4491.190918,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446839536000,GRSM,UNR,,7,,,Trillium Gap Trail,Roaring Fork Motor Nature Trail,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897955200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000067C1294BCBDB54C05CBC382EF9D54140,29713,0101000020110F0000938AF2BC16B761C17D723032CC3B5041,28842,>1m <=5m,ATBI DATABASE,,1446839538000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,279677,3950262,35.67166,-83.434279,Roaring Fork,Surry Fork,4839.992188,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446839538000,GRSM,UNR,,6,,,Trillium Gap Trail,Roaring Fork Motor Nature Trail,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,871948800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000D2D57EB4BDDB54C0A4414EBB3FD64140,29714,0101000020110F0000748E83320BB761C152B989F4153C5041,28843,>1m <=5m,ATBI DATABASE,,1446839539000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,279758,3950499,35.673813,-83.43345,Roaring Fork,Trillium Branch,4696.52002,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446839539000,GRSM,UNR,,6,,,Trillium Gap Trail,Roaring Fork Motor Nature Trail,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,871948800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000043E21E4BBFD854C08ED51FCEB4D44140,29718,0101000020110F00000DE69F4880B461C1E0EEAF18793A5041,28847,>1m <=5m,ATBI DATABASE,,1446839541000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283960,3949058,35.661761,-83.386672,Porters Creek,Porters Creek,3297.746582,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446839541000,GRSM,UNR,,7,,,Porters Creek Trail,Porters Creek Scenic Loop,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,869702400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000016F668353AD854C044605D0305D44140,29719,0101000020110F00005E6A35410FB461C1DAFAA157C1395041,28848,>1m <=5m,ATBI DATABASE,,1446839541000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284681,3948445,35.656396,-83.378549,Porters Creek,Porters Creek,3475.251953,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446839541000,GRSM,UNR,,9,,,Porters Creek Trail,Porters Creek Scenic Loop,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1148688000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000000693BFD4DFDB54C0D4920DF2DAD34140,29712,0101000020110F0000DE59372E28B761C1C5CD045F95395041,28841,>1m <=5m,ATBI DATABASE,,1446839538000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,279518,3948429,35.655112,-83.435533,Porters Creek,Styx Branch,6429.022949,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446839538000,GRSM,UNR,,7,,,Boulevard Trail,Nfg Pullout Parking At Mp 9.48,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,928800000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000051B16F5CE3DB54C0FE241F44BDD34140,29711,0101000020110F0000C3FBB72D2BB761C1C673655976395041,28840,>1m <=5m,ATBI DATABASE,,1446839537000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,279496,3948329,35.654207,-83.435748,West Prong Little Pigeon River Upper,Styx Branch,6541.716309,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446839537000,GRSM,UNR,,7,,,Boulevard Trail,Alum Cave Bluffs Trailhead Parking,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,903139200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000EEA056F40EDB54C0592236A93FD24140,29715,0101000020110F0000A3E614C876B661C1BBFA7983E7375041,28844,>1m <=5m,ATBI DATABASE,,1446839539000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,280638,3947008,35.642561,-83.422784,Porters Creek,,5797.598145,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446839539000,GRSM,UNR,,6,,,Boulevard Trail,Newfound Gap Road North,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,903139200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000FB1A7201C2D754C0C35E3A43B7D24140,29720,0101000020110F000025D9912AA9B361C1E3CF608264385041,28849,>1m <=5m,ATBI DATABASE,,1446839542000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,285318,3947299,35.646211,-83.371212,Porters Creek,,4065.037354,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446839542000,GRSM,UNR,,1,,,Appalachian Trail,Nfg Pullout Parking At Mp 12.98,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1148688000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000000971AD42BFD754C0E5A1191217D34140,29721,0101000020110F00000D5DB5D5A6B361C171157AA4C8385041,28850,>1m <=5m,ATBI DATABASE,,1446839542000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,285341,3947623,35.649135,-83.371045,Porters Creek,Porters Creek,3919.573242,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446839542000,GRSM,UNR,,3,,,Appalachian Trail,Nfg Pullout Parking At Mp 12.98,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,869702400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000009BE5B2D159D054C0F31D6E1AEADD4140,26921,0101000020110F0000C26607BC5EAD61C16E81605B1A445041,28854,>1m <=5m,ATBI DATABASE,,1446839544000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,296021,3956758,35.7337,-83.255478,Cosby Creek,Otter Creek,4818.385742,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446839544000,GRSM,UNR,,3,,,Maddron Bald Trail,Cosby Campground Road B,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,969926400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000826E04E98FD054C027F2303632DE4140,29722,0101000020110F0000A0948FAC8CAD61C1D3998FCD65445041,28851,>1m <=5m,ATBI DATABASE,,1446839543000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,295728,3957009,35.7359,-83.25878,Cosby Creek,,4926.158203,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446839543000,GRSM,UNR,,10,,,Maddron Bald Trail,Cosby Campground Road B,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,961459200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000007CC2C61386D054C07DB1A5BE21DE4140,26521,0101000020110F0000B1D8AA5284AD61C1D5BED99254445041,28852,>1m <=5m,ATBI DATABASE,,1446839543000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,295781,3956952,35.735398,-83.258179,Cosby Creek,,4887.091797,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446839543000,GRSM,UNR,,7,,,Maddron Bald Trail,Cosby Campground Road B,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,961459200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000996A61076FD054C0AB43A3782BDE4140,26877,0101000020110F0000B39475BF70AD61C1EFCE1DC05E445041,28853,>1m <=5m,ATBI DATABASE,,1446839544000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,295909,3956982,35.735695,-83.256773,Cosby Creek,,4894.605469,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446839544000,GRSM,UNR,,7,,,Maddron Bald Trail,Cosby Campground Road B,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,961459200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000001FAC52BC42D054C073E19FDD17DE4140,28291,0101000020110F0000FBB131214BAD61C1CD63C13C4A445041,28856,>1m <=5m,ATBI DATABASE,,1446839545000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,296152,3956910,35.735096,-83.254069,Cosby Creek,,5131.347656,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446839545000,GRSM,UNR,,5,,,Maddron Bald Trail,Cosby Campground Road B,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,961459200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E61000007A1B7FC859D054C0C68AFD19E9DF4140,26985,0101000020110F0000EAA036B45EAD61C117FE560D31465041,28855,>1m <=5m,ATBI DATABASE,,1446839545000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,296061,3958488,35.749294,-83.255476,Cosby Creek,,3228.040039,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446839545000,GRSM,UNR,,7,,,Gabes Mountain Trail,Cosby Campground Road B,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,961459200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000B1A89245FDD854C0536CA4233BD94140,29717,0101000020110F000071EA01ECB4B461C169AE1034343F5041,28846,>1m <=5m,ATBI DATABASE,,1446839540000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283713,3952988,35.69711,-83.390454,Porters Creek,,2209.811279,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446839540000,GRSM,UNR,,6,,,Porters Creek Trail,Porters Creek Trailhead Parking,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,874368000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000095F7805F94D954C02EBE146A42D94140,29716,0101000020110F00004D63954035B561C1611BCACF3B3F5041,28845,>1m <=5m,ATBI DATABASE,,1446839540000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282879,3953033,35.697332,-83.399677,Little Pigeon River Middle,,2541.218262,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446839540000,GRSM,UNR,,6,,,Rayfield-Dodgen Cemetery Access,Porters Creek Trailhead Parking,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902793600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000000659A08741DC54C07B1EF45D6BD94140,29700,0101000020110F0000AD78F6277BB761C10657D8A3663F5041,28829,>1m <=5m,ATBI DATABASE,,1446839530000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,279098,3953265,35.698582,-83.441496,Dudley Creek,,3055.77832,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446839530000,GRSM,UNR,,6,,,Grapeyard Ridge Trail,Roaring Fork Motor Nature Trail,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902966400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000AA59D562D5EF54C0B6A718B23DD14140,29574,0101000020110F000080D72ABA1BC861C1F123F2EED9365041,28704,>1m <=5m,ATBI DATABASE,,1446839461000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251216,3946908,35.634688,-83.747395,Little River-Crooked Creek,,1681.403809,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839461000,GRSM,UNR,,8,,,Turkeypen Ridge Trail,Laurel Creek Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000C28B1EF540E454C0C3CDB68E02C84140,29644,0101000020110F0000BC5A7F0946BE61C1B2790BA1352D5041,28772,>1m <=5m,ATBI DATABASE,,1446839498000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267395,3938464,35.562571,-83.566461,Hazel Creek,Hazel Creek,5394.196289,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446839498000,GRSM,UNR,,6,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000008BBE99D018E454C00A9835BB72C84140,29646,0101000020110F00003199A5F123BE61C1CC12A3BEAA2D5041,28774,>1m <=5m,ATBI DATABASE,,1446839499000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,267627,3938838,35.565994,-83.564011,Little River-Goshen Prong,Jonas Creek,5422.496582,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446839499000,GRSM,UNR,,4,,,Appalachian Trail,Clingmans Dome Road Parking #3,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,-1262304000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,unspecified,No,decade,cert,GRSMNP Grassy Balds
0101000020E6100000716CEA8D31E454C0AD4F75AC38C84140,29645,0101000020110F0000278E88F438BE61C1D8A8F3206E2D5041,28773,>1m <=5m,ATBI DATABASE,,1446839498000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267485,3938645,35.564223,-83.56552,Forney Creek,Jonas Creek,5467.054199,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446839498000,GRSM,UNR,,6,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000AFAB27C577E354C02430A8FF44C84140,29649,0101000020110F0000BA132A2B9BBD61C19A3B28FF7A2D5041,28777,>1m <=5m,ATBI DATABASE,,1446839501000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,North Carolina,268514,3938660,35.564599,-83.554181,Forney Creek,,5458.740723,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446839501000,GRSM,UNR,,6,,,Appalachian Trail,Clingmans Dome Road Parking #3,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000001BAB2048B6E254C09395BABF55C84140,28172,0101000020110F00008FA8BFD6F6BC61C13DB42B7C8C2D5041,28778,>1m <=5m,ATBI DATABASE,,1446839502000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,269586,3938689,35.56511,-83.542372,Forney Creek,,5508.61377,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446839502000,GRSM,UNR,,7,,,Appalachian Trail,Clingmans Dome Road Parking #3,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000006D14D1C351E154C042CF70475BC84140,29650,0101000020110F00007A258B0CC8BB61C1D8A34442922D5041,28779,>1m <=5m,ATBI DATABASE,,1446839502000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,271559,3938657,35.565279,-83.520611,Forney Creek,Huggins Creek,6032.941406,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446839502000,GRSM,UNR,,7,,,Appalachian Trail,Clingmans Dome Access Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000FD710FCADAE054C01A8463DD12C84140,29651,0101000020110F0000BEEFC20063BB61C17CD38DA7462D5041,28780,>1m <=5m,ATBI DATABASE,,1446839503000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272211,3938395,35.563069,-83.51335,Forney Creek,Steeltrap Creek,6260.738281,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446839503000,GRSM,UNR,,7,,,Appalachian Trail,Clingmans Dome Road Parking #3,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed,No,day,cert,ATBI
