the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000B3E63C6D11FB54C03CA28D264EBD4140,203403,0101000020110F0000D5C17459A6D161C1E2FFD70B0A225041,203241,>1m <=5m,ATBI DATABASE,,1446933998000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234803,3930086,35.478941,-83.922934,Chilhowee Lake,,2026.297974,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933998000,GRSM,UNR,,7,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000DFDC76D9E3C554C0D4185D806BDF4140,205902,0101000020110F0000F89B81557CA461C1E613259EAD455041,205653,>1m <=5m,ATBI DATABASE,,1446935325000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,310833,3957735,35.745461,-83.092028,Big Creek,,2233.192383,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446935325000,GRSM,UNR,,9,,,Baxter Creek Trail,Big Creek Horse Camp Parking,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,929836800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000FE13FE3A07C654C00B9DDBB4B4DF4140,205893,0101000020110F0000A85C11629AA461C1DEF2F438FA455041,205644,>1m <=5m,ATBI DATABASE,,1446935320000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,310643,3957987,35.747695,-83.094187,Big Creek,,2130.250977,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446935320000,GRSM,UNR,,3,,,Baxter Creek Trail,Big Creek Horse Camp Parking,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,929836800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000799DC82407C654C0AC367D52FADE4140,205892,0101000020110F00004BB2344F9AA461C1BADFCA2F37455041,205643,>1m <=5m,ATBI DATABASE,,1446935320000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,310630,3957356,35.742007,-83.094182,Big Creek,,2809.185791,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935320000,GRSM,UNR,,5,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,929836800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000002D1B330F54C754C0A6D4D877E8DE4140,205778,0101000020110F0000D718070EB5A561C19FB02D8124455041,205537,>1m <=5m,ATBI DATABASE,,1446935269000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308791,3957335,35.741462,-83.114502,Big Creek,Baxter Creek,2113.717773,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935269000,GRSM,UNR,,7,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1001721600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000697C8A6F4AC754C0CBF53EAEBDDE4140,205787,0101000020110F00006142A4E1ACA561C17AA5B7BBF7445041,205545,>1m <=5m,ATBI DATABASE,,1446935272000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308841,3957189,35.740157,-83.113914,Big Creek,,2217.655273,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935272000,GRSM,UNR,,5,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1001721600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E610000047EC52A474C754C0ED274EBB86DE4140,205767,0101000020110F0000D4AE25BAD0A561C129EBD73CBE445041,205526,>1m <=5m,ATBI DATABASE,,1446935263000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308604,3957008,35.73848,-83.11649,Big Creek,,2698.073242,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935263000,GRSM,UNR,,1,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B6FDBBD62FC754C0924DB20897DE4140,205801,0101000020110F00006A87EB4A96A561C1324E9E4BCF445041,205559,>1m <=5m,ATBI DATABASE,,1446935279000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308985,3957055,35.738977,-83.112291,Big Creek,Baxter Creek,2333.959717,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935279000,GRSM,UNR,,7,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1001721600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E61000002F57A4612FC754C0A915698C9DDE4140,205802,0101000020110F0000173379E795A561C16F0D9E1CD6445041,205560,>1m <=5m,ATBI DATABASE,,1446935280000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308988,3957077,35.739176,-83.112263,Big Creek,Baxter Creek,2307.351074,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935280000,GRSM,UNR,,7,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000894BB14A39C754C0150A4A3EA7DE4140,205798,0101000020110F0000BDF930529EA561C1AFE68441E0445041,205556,>1m <=5m,ATBI DATABASE,,1446935278000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308934,3957111,35.739472,-83.112868,Big Creek,Baxter Creek,2280.683838,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935278000,GRSM,UNR,,6,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1356652800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000008BABB32236C754C048BD5172A1DE4140,205800,0101000020110F0000D7EBF6A39BA561C1C0F4C530DA445041,205558,>1m <=5m,ATBI DATABASE,,1446935279000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308951,3957091,35.739295,-83.112675,Big Creek,Baxter Creek,2307.467529,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935279000,GRSM,UNR,,6,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,961632000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000005F8DB8F15C754C08AA149206DDE4140,205817,0101000020110F0000C46CC8F97FA561C1A78F2372A3445041,205574,>1m <=5m,ATBI DATABASE,,1446935287000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,309127,3956910,35.737698,-83.110687,Big Creek,Baxter Creek,2424.074707,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935287000,GRSM,UNR,,5,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1001721600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000C37CBB1D08C754C0DBA52E954EDE4140,205823,0101000020110F0000F52A628E74A561C126F2DE7C83445041,205580,>1m <=5m,ATBI DATABASE,,1446935289000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,309199,3956805,35.736766,-83.109866,Big Creek,Baxter Creek,2534.019043,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935289000,GRSM,UNR,,1,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1161993600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,NYBG Lichens
0101000020E6100000590329EB56C754C09C95353D6ADE4140,205774,0101000020110F0000069CAE7BB7A561C146FAD26CA0445041,205533,>1m <=5m,ATBI DATABASE,,1446935267000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308766,3956908,35.73761,-83.114676,Big Creek,,2595.961426,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935267000,GRSM,UNR,,2,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F1CF3FD3A8C754C06D8BE0F679DE4140,205752,0101000020110F000086FEE20BFDA561C186EFFBE0B0445041,205513,>1m <=5m,ATBI DATABASE,,1446935257000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308315,3956971,35.73809,-83.119675,Big Creek,,2884.034424,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935257000,GRSM,UNR,,6,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000017A6591A84C754C0F3B414818BDE4140,205763,0101000020110F0000723DB3DBDDA561C135E13A3BC3445041,205522,>1m <=5m,ATBI DATABASE,,1446935261000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308519,3957026,35.738625,-83.117434,Big Creek,,2754.565918,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935261000,GRSM,UNR,,9,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000002D03C4E0DEC754C003C89606FADE4140,205729,0101000020110F0000A5FE17F42AA661C15B405FE036455041,205491,>1m <=5m,ATBI DATABASE,,1446935246000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308026,3957411,35.741998,-83.122974,Big Creek,Big Creek,2015.250977,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935246000,GRSM,UNR,,6,,,Big Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,970012800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000A71D8C45E4C754C059453B4BE9DE4140,205724,0101000020110F0000F4C1CA882FA661C1F5995D5E25455041,205487,>1m <=5m,ATBI DATABASE,,1446935244000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,307995,3957355,35.741488,-83.123304,Big Creek,Big Creek,1997.629395,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935244000,GRSM,UNR,,7,,,Big Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864000000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B6B149E6C7C754C01486237D17DF4140,205743,0101000020110F0000AF7D1A7017A661C13FC4CAB455455041,205505,>1m <=5m,ATBI DATABASE,,1446935253000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308155,3957508,35.742897,-83.121572,Big Creek,Big Creek,1988.731201,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935253000,GRSM,UNR,,4,,,Big Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,957225600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000000B6E855F93C754C04A0790466ADF4140,205759,0101000020110F00001FA5C2D3EAA561C15780C655AC455041,205519,>1m <=5m,ATBI DATABASE,,1446935260000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308451,3957782,35.745424,-83.118366,Big Creek,,1914.358887,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935260000,GRSM,UNR,,5,,,Big Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864000000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000BA4AB9F34BC754C04D68F4A522DF4140,205786,0101000020110F00002E50532BAEA561C1C9EA256261455041,205544,>1m <=5m,ATBI DATABASE,,1446935272000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308840,3957531,35.743238,-83.114007,Big Creek,Baxter Creek,2023.602295,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935272000,GRSM,UNR,,6,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000009A5AA53D43C754C00A68437A21DF4140,205791,0101000020110F000003D151C5A6A561C17E578D2860455041,205549,>1m <=5m,ATBI DATABASE,,1446935274000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308888,3957526,35.743202,-83.113475,Big Creek,Baxter Creek,2078.519043,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935274000,GRSM,UNR,,7,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,961632000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000072A2E67652C754C0433DAD3D14DF4140,205783,0101000020110F0000326E42B3B3A561C1B0DCC14E52455041,205541,>1m <=5m,ATBI DATABASE,,1446935271000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308803,3957483,35.742798,-83.114404,Big Creek,Baxter Creek,2038.290894,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935271000,GRSM,UNR,,5,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1001721600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E61000007758E85054C754C09CEE042177DF4140,205782,0101000020110F00008661D545B5A561C1444300C9B9455041,205540,>1m <=5m,ATBI DATABASE,,1446935270000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308800,3957818,35.745816,-83.114517,Big Creek,Big Creek,1904.94873,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935270000,GRSM,UNR,,4,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1001721600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000B9C744DD56C754C0256582566ADF4140,205777,0101000020110F0000BC4CE26FB7A561C1A7647666AC455041,205536,>1m <=5m,ATBI DATABASE,,1446935268000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308785,3957775,35.745426,-83.114673,Big Creek,Big Creek,1925.996826,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935268000,GRSM,UNR,,3,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000049A6A31954C754C0F160816B4BDF4140,205780,0101000020110F000094E3E416B5A561C1DD020D0C8C455041,205539,>1m <=5m,ATBI DATABASE,,1446935270000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308798,3957670,35.744482,-83.114504,Big Creek,Baxter Creek,1964.802368,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935270000,GRSM,UNR,,5,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1356652800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000067E96DF50C754C01D54144F40DF4140,205785,0101000020110F000037115459B2A561C1D0EE9C6B80455041,205543,>1m <=5m,ATBI DATABASE,,1446935271000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308815,3957632,35.744143,-83.114307,Big Creek,Baxter Creek,1981.005371,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935271000,GRSM,UNR,,5,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1001721600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000BE8B318F80C754C005D1990FA3DF4140,205764,0101000020110F0000297140D9DAA561C188A6DDC1E7455041,205523,>1m <=5m,ATBI DATABASE,,1446935262000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308559,3957972,35.747157,-83.117218,Big Creek,,1881.544189,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935262000,GRSM,UNR,,5,,,Big Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864000000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000005258C8AD40C754C0742ABB8EA8DF4140,205793,0101000020110F0000D36F4B98A4A561C1F82D5B82ED455041,205551,>1m <=5m,ATBI DATABASE,,1446935275000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308912,3957983,35.747325,-83.113319,Big Creek,,1830.329834,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446935275000,GRSM,UNR,,6,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
