the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000DDCE000F33F854C0BB1500F2C4BB4140,235577,0101000020110F000042097FA636CF61C1C9D53DFC6F205041,235564,>1m <=5m,ATBI DATABASE,,1446952305000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238832,3928635,35.466941,-83.878112,Lake Cheoah-Little Tennessee River,Twentymile Creek,1302.176514,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446952305000,GRSM,UNR,,10,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1191974400000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, ,day,cert,Turbellaria and Nemertea
0101000020E6100000917C711EB8EE54C044A830C8F3CF4140,235592,0101000020110F00003BF8217329C761C143B9383481355041,235578,>1m <=5m,ATBI DATABASE,,1446952313000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252762,3945747,35.62462,-83.729984,Little River-Crooked Creek,Laurel Creek,1601.226074,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952313000,GRSM,UNR,,5,,,Schoolhouse Gap Trail,Lc Pullout Parking @ Mp 4.042,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1276732800000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E61000002991CD2041F154C0BB9DFE6597CD4140,235586,0101000020110F00001CC749A750C961C133219DCA09335041,235572,>1m <=5m,ATBI DATABASE,,1446952310000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249116,3943801,35.606176,-83.769596,Abrams Creek Upper,Green Branch,1994.333862,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952310000,GRSM,UNR,,2,,,Crib Gap Trail,Laurel Creek Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1211673600000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E6100000D57AA83519F254C084011D50F0CC4140,235585,0101000020110F0000AE1FE92B08CA61C1870265425B325041,235571,>1m <=5m,ATBI DATABASE,,1446952309000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,247905,3943269,35.601077,-83.782785,Abrams Creek Upper,Cooper Branch,1838.266968,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952309000,GRSM,UNR,,6,,,Cades Cove Horse Trail,Cades Cove Loop Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1222560000000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E6100000D553E6A41FF354C0EDBF8B541ECD4140,235583,0101000020110F0000A2A9A80EE7CA61C1723292538B325041,235570,>1m <=5m,ATBI DATABASE,,1446952309000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,246458,3943466,35.602481,-83.798802,Abrams Creek Upper,Abrams Creek,1759.210693,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952309000,GRSM,UNR,,3,,,John Oliver Cabin access ,Cades Cove Loop Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1211673600000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E6100000D9123E6318F654C02DA53D1E2DCC4140,235579,0101000020110F000079A72F286DCD61C1C97C14618F315041,235566,>1m <=5m,ATBI DATABASE,,1446952306000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242227,3942770,35.59512,-83.845234,Abrams Creek Upper,,1714.123169,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952306000,GRSM,UNR,,5,,,Wet Bottom Trail,Cades Cove Loop Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1245110400000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,dip sample/scoop sample, , ,cert,Turbellaria and Nemertea
0101000020E6100000A95052FD16F654C07F419AD72FCC4140,235580,0101000020110F00008A2B34F86BCD61C12AD3713992315041,235567,>1m <=5m,ATBI DATABASE,,1446952307000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242235,3942779,35.595203,-83.845149,Abrams Creek Upper,,1714.123169,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952307000,GRSM,UNR,,5,,,Wet Bottom Trail,Cades Cove Loop Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1222560000000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,dip sample/scoop sample, , ,cert,Turbellaria and Nemertea
0101000020E6100000E192F3C31DF654C04E99D23CF8CA4140,235578,0101000020110F00000EEF6CB971CD61C1399B2CC94C305041,235565,>1m <=5m,ATBI DATABASE,,1446952306000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242167,3941725,35.585694,-83.845563,Abrams Creek Upper,,1733.525024,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952306000,GRSM,UNR,,3,,,Rabbit Creek Trail,Cable Mill Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1339891200000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E610000063B4F68DFBF354C01D148DE830CB4140,235581,0101000020110F0000F7E0C5D3A1CB61C1B4CD3FF887305041,235568,>1m <=5m,ATBI DATABASE,,1446952308000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245194,3941830,35.587423,-83.812225,Abrams Creek Upper,,1801.011963,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952308000,GRSM,UNR,,6,,,Lawson Cemetery Access,Cades Cove Loop Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1157673600000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, ,day,cert,Turbellaria and Nemertea
0101000020E6100000018D0C5169F354C06CB0F98384CB4140,235582,0101000020110F00005DEE96A025CB61C1556B6849DF305041,235569,>1m <=5m,ATBI DATABASE,,1446952308000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,246011,3942090,35.589975,-83.803299,Abrams Creek Upper,Bunting Branch,1824.099854,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952308000,GRSM,UNR,,4,,,Lawson Cemetery Access,Cades Cove Loop Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1211673600000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E610000044FAEB7DF9FB54C0F34BA605CDCD4140,235571,0101000020110F0000A11D45716BD261C10E0BAFCE41335041,235558,>1m <=5m,ATBI DATABASE,,1446952303000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233944,3944423,35.607812,-83.937099,Abrams Creek Lower,Abrams Creek,1137.328979,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952303000,GRSM,UNR,,1,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1214611200000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E6100000C9519556C6FB54C025537E8C58CE4140,235572,0101000020110F00005F1665FF3FD261C1AF0B6290D3335041,235559,>1m <=5m,ATBI DATABASE,,1446952303000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234241,3944887,35.61207,-83.933976,Abrams Creek Lower,Abrams Creek,1144.52832,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952303000,GRSM,UNR,,6,,,Cooper Road Trail,Abrams Creek Campground Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1214697600000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E61000004D2E0B285FFB54C05D9A1B0605CF4140,235574,0101000020110F00003FA1845DE8D161C1FC6936C087345041,235561,>1m <=5m,ATBI DATABASE,,1446952304000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234829,3945454,35.617334,-83.927679,Abrams Creek Lower,Kingfisher Creek,1182.468506,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952304000,GRSM,UNR,,4,,,Cooper Road Trail,Abrams Creek Campground Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1214697600000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E6100000F13C987729FB54C0C5EBBCC537CF4140,235575,0101000020110F00008C6D5AC4BAD161C18FD94EC5BC345041,235562,>1m <=5m,ATBI DATABASE,,1446952304000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235131,3945617,35.618883,-83.924402,Abrams Creek Lower,Kingfisher Creek,1194.007324,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952304000,GRSM,UNR,,4,,,Cooper Road Trail,Abrams Creek Campground Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1214611200000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E61000009E5F6920C3FA54C05F3914A8FFCF4140,235576,0101000020110F000092FA60D963D161C1BFB16E9C8D355041,235563,>1m <=5m,ATBI DATABASE,,1446952305000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235717,3946277,35.624983,-83.918155,Abrams Creek Lower,Kingfisher Creek,1316.780762,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952305000,GRSM,UNR,,1,,,Cooper Road Trail,Look Rock Maintenance Access,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1214611200000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
