the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000C9EFAC5ED7FA54C01263437ED0BC4140,222279,0101000020110F0000DC5CAD0A75D161C19BB1E1FE86215041,222210,>1m <=5m,ATBI DATABASE,,1446944661000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235112,3929651,35.475106,-83.919391,Chilhowee Lake,Cooper Camp Branch,2025.034302,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446944661000,GRSM,UNR,,9,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000009C5AA62E6D954C0FE9A5FE61EBD4140,223413,0101000020110F0000A746C8E77AB561C158044EC4D8215041,223347,>1m <=5m,ATBI DATABASE,,1446945284000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,281830,3928656,35.477499,-83.404683,Deep Creek,,2996.364746,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446945284000,GRSM,UNR,,4,,,Thomas Divide Trail,Galbraith Creek Rd,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897264000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006FE1A171E6DA54C0131DE339C4BB4140,223389,0101000020110F00007ADC3C6054B661C1BE12403C6F205041,223323,>1m <=5m,ATBI DATABASE,,1446945271000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,280383,3927517,35.466919,-83.420311,Deep Creek,Tom Branch,2268.73584,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446945271000,GRSM,UNR,,8,,,Thomas Divide Trail,Tom Branch Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897264000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000CE084B498ADB54C02C4B9E39CBBB4140,223371,0101000020110F000037830087DFB661C16F97A68876205041,223302,>1m <=5m,ATBI DATABASE,,1446945258000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,279476,3927563,35.467133,-83.430311,Deep Creek,Deep Creek,1898.590332,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446945258000,GRSM,UNR,,7,,,Deep Creek Trail,Tom Branch Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1056153600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E6100000B6DE5DD167DB54C0DC3380F423BB4140,223373,0101000020110F000014A9D640C2B661C10B788C1CC81F5041,223304,>1m <=5m,ATBI DATABASE,,1446945259000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,279653,3926992,35.462028,-83.428208,Deep Creek,,2217.147705,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446945259000,GRSM,UNR,,4,,,Deep Creek Trail,Tom Branch Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1056153600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E61000007D10FDCBEFDB54C06BDAF0B4AFBA4140,223362,0101000020110F000089B682BD35B761C1C4D52BE64E1F5041,223293,>1m <=5m,ATBI DATABASE,,1446945253000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,278890,3926617,35.45848,-83.436507,Deep Creek,Deep Creek,1884.509644,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446945253000,GRSM,UNR,,6,,,Noland Divide Trail,East Deep Creek Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1378252800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,by hand,No,day,cert,ATBI
0101000020E610000015F66BEDC8DB54C0B7E71CBD93BA4140,223367,0101000020110F000062B77DBA14B761C15D76CDBC311F5041,223298,>1m <=5m,ATBI DATABASE,,1446945255000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,279103,3926517,35.457627,-83.434135,Deep Creek,,1941.210205,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446945255000,GRSM,UNR,,9,,,Noland Divide Trail,Deep Creek Maintenance And Residence Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1380153600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000009E4A66F256D554C0AE488D8FAAE04140,223506,0101000020110F0000D71944669BB161C1186B9582FB465041,223440,>1m <=5m,ATBI DATABASE,,1446945342000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,289027,3959308,35.755198,-83.333428,Webb Creek,,1914.104492,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945342000,GRSM,UNR,,6,,,Old Settlers Trail,Ramsey Prong Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834969600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000E1C5326516D154C0CAB5614775E24140,223544,0101000020110F0000B4026DE4FEAD61C15AF720A0DB485041,223478,>1m <=5m,ATBI DATABASE,,1446945367000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,295071,3960720,35.769197,-83.266988,Cosby Creek,Buckeye Creek,1874.5271,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945367000,GRSM,UNR,,2,,,Maddron Bald Trail,Foothills Parkway Section 8a,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000DEAF95DFE8D354C0F67AA0EA97E04140,223521,0101000020110F0000C58A3E7E64B061C117817AFFE7465041,223455,>1m <=5m,ATBI DATABASE,,1446945353000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,291046,3959197,35.754629,-83.311084,Webb Creek,,2001.202026,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945353000,GRSM,UNR,,6,,,Old Settlers Trail,Ramsey Cascades Trailhead Parking,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834537600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D348F5E454D254C0057F96F3B4E04140,223530,0101000020110F00007CB2C5640DAF61C1E9C7756206475041,223464,>1m <=5m,ATBI DATABASE,,1446945359000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,293278,3959243,35.755515,-83.286428,East Fork Dunn Creek,Snag Branch,2267.432617,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945359000,GRSM,UNR,,6,,,Old Settlers Trail,Foothills Parkway Section 8a,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B91597EA2FD254C0A8F343CDD9E04140,223532,0101000020110F000099A3FBFCEDAE61C1A6AF6BF32C475041,223466,>1m <=5m,ATBI DATABASE,,1446945360000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,293485,3959363,35.75664,-83.284171,East Fork Dunn Creek,Snag Branch,2237.569824,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945360000,GRSM,UNR,,4,,,Old Settlers Trail,Foothills Parkway Section 8a,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B594528127D154C0E33E43563CE04140,223543,0101000020110F0000407B776C0DAE61C1B6A44B2888465041,223477,>1m <=5m,ATBI DATABASE,,1446945366000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294932,3958796,35.751834,-83.268032,Cosby Creek,Cole Creek,2667.646484,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945366000,GRSM,UNR,,7,,,Gabes Mountain Trail,Cosby Campground Road A,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000003E4321CA43D154C09214725457E04140,223542,0101000020110F0000DB30167225AE61C1A7DCE767A4465041,223476,>1m <=5m,ATBI DATABASE,,1446945366000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294778,3958891,35.752658,-83.269759,Cosby Creek,Cole Creek,2587.20459,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945366000,GRSM,UNR,,7,,,Gabes Mountain Trail,Cosby Campground Road A,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000EDDEC46F6ED154C08E4FEBB7A8E04140,223537,0101000020110F00002DE570AA49AE61C17DACFE94F9465041,223471,>1m <=5m,ATBI DATABASE,,1446945363000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294549,3959172,35.755142,-83.272362,Cosby Creek,Cole Creek,2414.896729,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945363000,GRSM,UNR,,6,,,Maddron Bald Trail,Cosby Entrance Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A0AA758759D154C05123F2328AE04140,223541,0101000020110F00002513B9E837AE61C1C7E959A4D9465041,223475,>1m <=5m,ATBI DATABASE,,1446945365000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294662,3959066,35.754211,-83.271085,Cosby Creek,Cole Creek,2482.263672,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945365000,GRSM,UNR,,7,,,Gabes Mountain Trail,Cosby Entrance Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000017EF348AC6D154C0742FAB1505E14140,223535,0101000020110F0000B89BEE7D94AE61C1FD2EF73F5A475041,223469,>1m <=5m,ATBI DATABASE,,1446945362000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294070,3959496,35.757961,-83.277739,Cosby Creek,Indian Camp Creek,2218.28418,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945362000,GRSM,UNR,,1,,,Old Settlers Trail,Cosby Entrance Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000002E51F5DF6ED154C0BD61903807E14140,223538,0101000020110F0000E62DB9094AAE61C1704E577C5C475041,223472,>1m <=5m,ATBI DATABASE,,1446945364000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294554,3959492,35.758026,-83.272388,Cosby Creek,Cole Creek,2296.701904,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945364000,GRSM,UNR,,6,,,Old Settlers Trail,Cosby Entrance Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006ECFAAD1D6D054C044E4BC4B1EE04140,223545,0101000020110F00003FB59CE5C8AD61C10F3F22B868465041,223479,>1m <=5m,ATBI DATABASE,,1446945367000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,295375,3958684,35.750918,-83.263108,Cosby Creek,,2932.899658,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945367000,GRSM,UNR,,7,,,Gabes Mountain Trail,Cosby Campground Road B,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000CEE6580EAFD054C0A1B43F690BE04140,223548,0101000020110F000032005020A7AD61C19507DFF454465041,223482,>1m <=5m,ATBI DATABASE,,1446945369000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,295593,3958615,35.750341,-83.260681,Cosby Creek,Buckeye Creek,2997.355957,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945369000,GRSM,UNR,,1,,,Gabes Mountain Trail,Cosby Campground Road B,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1125705600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E61000005B64FE7BB7D054C034D058E21EE04140,223546,0101000020110F00001764CD48AEAD61C1A3EDBE5569465041,223480,>1m <=5m,ATBI DATABASE,,1446945368000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,295548,3958682,35.750936,-83.261195,Cosby Creek,Buckeye Creek,2993.376709,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945368000,GRSM,UNR,,6,,,Gabes Mountain Trail,Cosby Campground Road B,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000453E735F99D054C0FB3FB2790FE04140,223549,0101000020110F0000BA10EFB594AD61C1FD9AB03559465041,223483,>1m <=5m,ATBI DATABASE,,1446945369000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,295713,3958626,35.750465,-83.259357,Cosby Creek,,3026.883789,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945369000,GRSM,UNR,,4,,,Gabes Mountain Trail,Cosby Campground Road B,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000005333E7D78CF54C0E5B42A4056E04140,223553,0101000020110F0000CD389A5C9FAC61C1433CC646A3465041,223487,>1m <=5m,ATBI DATABASE,,1446945372000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,297313,3958829,35.752625,-83.241725,Cosby Creek,Gabes Creek,3202.833008,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945372000,GRSM,UNR,,7,,,Gabes Mountain Trail,Cosby Campground Road A,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000000B79465364CE54C06B4F03E5BAE04140,223579,0101000020110F000097D7CBD0B4AB61C15EB2B89A0C475041,223513,>1m <=5m,ATBI DATABASE,,1446945388000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,298845,3959135,35.755697,-83.224869,Cosby Creek,,2594.845215,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945388000,GRSM,UNR,,4,,,Gabes Mountain Trail,Cosby Campground Road A,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,932860800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000008FE1D766C8CE54C0AA93FE2127E14140,223565,0101000020110F0000B3DF80CF09AC61C1792D72E27D475041,223499,>1m <=5m,ATBI DATABASE,,1446945379000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,298301,3959514,35.759,-83.230978,Cosby Creek,Hen Wallow Creek,2782.165527,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945379000,GRSM,UNR,,4,,,Gabes Mountain Trail,Cosby Entrance Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,932860800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000006AA35B2B31CF54C0A418EFBA43E14140,223560,0101000020110F000003CA2CCA62AC61C118899CD09B475041,223494,>1m <=5m,ATBI DATABASE,,1446945376000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,297725,3959624,35.759873,-83.237372,Cosby Creek,Lower Falling Branch,2871.532959,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945376000,GRSM,UNR,,7,,,Gabes Mountain Trail,Cosby Entrance Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832723200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B6E5FB609BCD54C094066D28ABE24140,223583,0101000020110F00009F92D7260AAB61C1B553FB0514495041,223517,>1m <=5m,ATBI DATABASE,,1446945390000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299992,3960790,35.770841,-83.212605,Cosby Creek,Fletcher Spring Branch,1849.958008,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945390000,GRSM,UNR,,7,,,Tritt Cemetery Access Trail,Cosby Entrance Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,863740800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000861D2C1A4DCC54C00EC06D4A12E24140,223603,0101000020110F0000E8AD2040EEA961C1992D4B0374485041,223537,>1m <=5m,ATBI DATABASE,,1446945400000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,301825,3960231,35.766176,-83.192202,Cosby Creek,,2368.836426,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945400000,GRSM,UNR,,7,,,Lower Mount Cammerer Trail,Cosby Entrance Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832723200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000004D1B139760CC54C0BC6C8F6C5BE24140,223602,0101000020110F0000483634CDFEA961C1B2BAFD8FC0485041,223536,>1m <=5m,ATBI DATABASE,,1446945400000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,301723,3960481,35.768408,-83.193391,Cosby Creek,,2436.402588,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945400000,GRSM,UNR,,6,,,Lower Mount Cammerer Trail,Cosby Entrance Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832723200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000003A2994D17DCC54C0F42A770EC1E14140,223596,0101000020110F000075D818A017AA61C1A6C988FC1E485041,223530,>1m <=5m,ATBI DATABASE,,1446945397000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,301550,3959962,35.763697,-83.195175,Cosby Creek,,2635.37207,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945397000,GRSM,UNR,,7,,,Lower Mount Cammerer Trail,Cosby Entrance Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,932947200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000039A636EA61CC54C0C3716130C1E14140,223601,0101000020110F0000B0133CEDFFA961C1803A08201F485041,223535,>1m <=5m,ATBI DATABASE,,1446945399000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,301704,3959959,35.763701,-83.193472,Cosby Creek,Riding Fork,2543.070557,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446945399000,GRSM,UNR,,8,,,Lower Mount Cammerer Trail,Cosby Entrance Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,970185600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, , ,cert,INHS plant survey
