the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E61000005150C401B8F754C0CC4A2F4B6ABC4140,74249,0101000020110F0000CA807C24CECE61C1656C0E6A1C215041,73620,>1m <=5m,ATBI DATABASE,,1446864753000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,239530,3929175,35.471987,-83.870602,Lake Cheoah-Little Tennessee River,Moore Springs Branch,1487.986572,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446864753000,GRSM,UNR,,2,,,Twentymile Trail,Twenty Mile Trailhead Parking,Valid,Viola_blanda_variety,Viola  blanda variety,42309,Sweet White Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020384000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000238A03C7A9FE54C01C6D663E31C74140,74233,0101000020110F000021AFE900B4D461C1977B831B5B2C5041,73604,>1m <=5m,ATBI DATABASE,,1446864744000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229964,3938809,35.556183,-83.979108,Abrams Creek Lower,Panther Creek,1119.206665,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864744000,GRSM,UNR,,10,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Viola_blanda_variety,Viola  blanda variety,42309,Sweet White Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,988761600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000003AB7B03E63FE54C01C03DF327CC74140,74234,0101000020110F00009CECAB1978D461C1E0AC965BA92C5041,73605,>1m <=5m,ATBI DATABASE,,1446864745000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230362,3939051,35.558471,-83.974803,Abrams Creek Lower,Panther Creek,1063.980347,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864745000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Viola_blanda_variety,Viola  blanda variety,42309,Sweet White Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000536D14B263FB54C0A3F2D2F429C84140,74239,0101000020110F0000B68B6F38ECD161C1F17859C35E2D5041,73610,>1m <=5m,ATBI DATABASE,,1446864748000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234627,3939512,35.563774,-83.927956,Abrams Creek Lower,Bear Den Branch,1899.344116,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864748000,GRSM,UNR,,3,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Viola_blanda_variety,Viola  blanda variety,42309,Sweet White Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000005DB110C761FA54C02E372437C8CB4140,74246,0101000020110F000082E6AB2B11D161C13BCC21FE25315041,73617,>1m <=5m,ATBI DATABASE,,1446864751000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236147,3942606,35.592041,-83.912214,Abrams Creek Lower,,2006.274902,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864751000,GRSM,UNR,,10,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Viola_blanda_variety,Viola  blanda variety,42309,Sweet White Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,963964800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000006F8F4D0EF9FA54C03395E3ED3FCD4140,74243,0101000020110F00005808BAA691D161C1DAA52F6CAE325041,73614,>1m <=5m,ATBI DATABASE,,1446864750000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235348,3943903,35.603507,-83.921447,Abrams Creek Lower,,1443.920898,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864750000,GRSM,UNR,,4,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Viola_blanda_variety,Viola  blanda variety,42309,Sweet White Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000082ACAC0FF9FA54C05BAC6D3940CD4140,74244,0101000020110F0000C33BE4A791D161C1BD9017BBAE325041,73615,>1m <=5m,ATBI DATABASE,,1446864750000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235348,3943904,35.603516,-83.921447,Abrams Creek Lower,,1430.535645,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864750000,GRSM,UNR,,4,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Viola_blanda_variety,Viola  blanda variety,42309,Sweet White Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000097C6FF82FCFA54C0F6D9F3CF68CD4140,74241,0101000020110F00000873199694D161C1D79AC420D9325041,73612,>1m <=5m,ATBI DATABASE,,1446864749000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235333,3944042,35.604754,-83.921658,Abrams Creek Lower,,1361.209473,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864749000,GRSM,UNR,,3,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Viola_blanda_variety,Viola  blanda variety,42309,Sweet White Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000AAE35E84FCFA54C003F17D1B69CD4140,74242,0101000020110F000075A6439794D161C140D6AC6FD9325041,73613,>1m <=5m,ATBI DATABASE,,1446864749000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235333,3944043,35.604763,-83.921658,Abrams Creek Lower,,1361.209473,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864749000,GRSM,UNR,,3,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Viola_blanda_variety,Viola  blanda variety,42309,Sweet White Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000005692DC648BFA54C0F107CEDC2DCC4140,74245,0101000020110F0000BBB1F18334D161C169AD1D2890315041,73616,>1m <=5m,ATBI DATABASE,,1446864751000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235927,3942957,35.595143,-83.914754,Abrams Creek Lower,,1671.530762,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864751000,GRSM,UNR,,4,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Viola_blanda_variety,Viola  blanda variety,42309,Sweet White Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A151D12309FB54C0C3DBFFD76BCF4140,74240,0101000020110F000035B3BB4F9FD161C1F3CE762CF3345041,73611,>1m <=5m,ATBI DATABASE,,1446864748000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235315,3945788,35.620472,-83.922429,Abrams Creek Lower,Kingfisher Creek,1237.488159,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864748000,GRSM,UNR,,6,,,Cooper Road Trail,Abrams Creek Campground Road,Valid,Viola_blanda_variety,Viola  blanda variety,42309,Sweet White Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000007A66359CB3F854C07292974995D34140,74247,0101000020110F00002B754BD4A3CF61C1144A0D904C395041,73618,>1m <=5m,ATBI DATABASE,,1446864752000,DERV,BLOCKHOUSE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238725,3949298,35.652987,-83.885958,Little River-Hesse Creek,,1324.439575,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864752000,GRSM,UNR,,6,,,Cane Creek Trail,Foothills Parkway Southwest Parking #7,Valid,Viola_blanda_variety,Viola  blanda variety,42309,Sweet White Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000002BE6F2AF9DF354C05BBF7F446AD24140,74316,0101000020110F0000AEE3121B52CB61C1E402850A14385041,73679,>1m <=5m,ATBI DATABASE,,1446864783000,DERV,KINZEL SPRINGS,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245892,3948077,35.643861,-83.806495,Little River-Hesse Creek,,2029.748413,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864783000,GRSM,UNR,,7,,,Rich Mountain Trail,Rich Mountain Road (closed Winter),Valid,Viola_blanda_variety,Viola  blanda variety,42309,Sweet White Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,967507200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
