the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000B93D589154F754C023107ED516BE4140,72949,0101000020110F0000BAC856B079CE61C17E06215BDB225041,72364,>1m <=5m,ATBI DATABASE,,1446864032000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,240123,3930610,35.485065,-83.864532,Lake Cheoah-Little Tennessee River,,2086.922852,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446864032000,GRSM,UNR,,7,,,Twentymile Loop Trail,Twenty Mile Trailhead Parking,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020384000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000003B9747D658F454C0F67F7F6B63C54140,73000,0101000020110F00005E33550DF1CB61C1D9037B07792A5041,72412,>1m <=5m,ATBI DATABASE,,1446864057000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,244534,3936815,35.54209,-83.817918,Abrams Creek Upper,Ekaneetlee Branch,3345.588867,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864057000,GRSM,UNR,,9,,,Appalachian Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000009533609825F554C02F54FDD851C54140,72990,0101000020110F000075D009F49ECC61C1F7751BB0662A5041,72403,>1m <=5m,ATBI DATABASE,,1446864052000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243399,3936788,35.541553,-83.830415,Abrams Creek Upper,Mud Gap Branch,2895.499756,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864052000,GRSM,UNR,,6,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000EDA3286A25F554C0E28629DB51C54140,72991,0101000020110F00000444C9CC9ECC61C154FF5FB2662A5041,72404,>1m <=5m,ATBI DATABASE,,1446864053000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243400,3936788,35.541554,-83.830404,Abrams Creek Upper,Mud Gap Branch,2895.499756,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864053000,GRSM,UNR,,6,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,835056000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000003515DFD929F554C0EBEEF08D57C54140,72988,0101000020110F0000DAE95891A2CC61C1C36AFDA46C2A5041,72401,>1m <=5m,ATBI DATABASE,,1446864051000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243376,3936808,35.541728,-83.830675,Abrams Creek Upper,Mud Gap Branch,2890.490723,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864051000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000F51303613DF554C04F46A86858C54140,72984,0101000020110F00002D771E27B3CC61C16C0147896D2A5041,72398,>1m <=5m,ATBI DATABASE,,1446864050000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243268,3936814,35.541754,-83.831867,Abrams Creek Upper,Forge Creek,2746.518311,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864050000,GRSM,UNR,,6,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,840412800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000066E62F182FF554C07231993943C54140,72985,0101000020110F0000825F6005A7CC61C158BFEB6C572A5041,72399,>1m <=5m,ATBI DATABASE,,1446864050000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243345,3936740,35.541107,-83.830995,Abrams Creek Upper,Forge Creek,2814.458008,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864050000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B24684192FF554C05D6E258543C54140,72986,0101000020110F000064748106A7CC61C1C32DC6BB572A5041,72400,>1m <=5m,ATBI DATABASE,,1446864051000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243345,3936741,35.541116,-83.830996,Abrams Creek Upper,Forge Creek,2814.458008,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864051000,GRSM,UNR,,8,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000BAB52CC221F554C00AC6515126C54140,72993,0101000020110F000020C7DAB19BCC61C1BE83E640392A5041,72406,>1m <=5m,ATBI DATABASE,,1446864054000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243416,3936640,35.540225,-83.830181,Abrams Creek Upper,Mud Gap Branch,2901.887939,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864054000,GRSM,UNR,,4,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,837475200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000006D9D136925F554C0DCB53F8228C54140,72989,0101000020110F0000E9FCDDCB9ECC61C163B25D8A3B2A5041,72402,>1m <=5m,ATBI DATABASE,,1446864052000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243396,3936648,35.540292,-83.830404,Abrams Creek Upper,Forge Creek,2878.570801,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864052000,GRSM,UNR,,4,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000C33DDB12B5F554C0FC585D685DC54140,72964,0101000020110F00004B403FCF18CD61C10AD8FCC0722A5041,72379,>1m <=5m,ATBI DATABASE,,1446864040000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242606,3936850,35.541906,-83.839173,Abrams Creek Upper,,3239.394043,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864040000,GRSM,UNR,,6,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000FBC0A4E4B4F554C07FB18B6A5DC54140,72966,0101000020110F00004C9DFFA718CD61C1EE9F43C3722A5041,72380,>1m <=5m,ATBI DATABASE,,1446864040000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242607,3936850,35.541907,-83.839162,Abrams Creek Upper,,3239.394043,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864040000,GRSM,UNR,,6,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000E63A53098BF554C0AB20431D0FC64140,72975,0101000020110F000068A4791BF5CC61C10067693E2C2B5041,72389,>1m <=5m,ATBI DATABASE,,1446864045000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242856,3937445,35.547329,-83.836607,Abrams Creek Upper,,2621.938965,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864045000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000319BA70A8BF554C0D437CD680FC64140,72976,0101000020110F000049B99A1CF5CC61C18628438D2C2B5041,72390,>1m <=5m,ATBI DATABASE,,1446864046000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242856,3937446,35.547338,-83.836607,Abrams Creek Upper,,2621.938965,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864046000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000085286EFBAFF554C04EDB14D6E0C64140,72970,0101000020110F00001F333F7C14CD61C1A5FFDB2A072C5041,72384,>1m <=5m,ATBI DATABASE,,1446864042000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242672,3938161,35.55373,-83.838862,Abrams Creek Upper,Forge Creek,2100.371094,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864042000,GRSM,UNR,,2,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000C26A5228B0F554C0A26B5C88E0C64140,72969,0101000020110F000023945FA214CD61C14EC4B9D9062C5041,72383,>1m <=5m,ATBI DATABASE,,1446864042000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242671,3938160,35.55372,-83.838873,Abrams Creek Upper,Forge Creek,2100.371094,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864042000,GRSM,UNR,,2,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000015CAC522AAF554C0514E518195C64140,72973,0101000020110F0000189122850FCD61C1E3467387B82B5041,72387,>1m <=5m,ATBI DATABASE,,1446864044000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242697,3937905,35.551431,-83.838505,Abrams Creek Upper,Forge Creek,2487.893555,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864044000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000004AB3FD54AAF554C0A186C56196C64140,72972,0101000020110F00009318C9AF0FCD61C12648C171B92B5041,72386,>1m <=5m,ATBI DATABASE,,1446864043000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242696,3937908,35.551457,-83.838517,Abrams Creek Upper,Forge Creek,2470.15625,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864043000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000DD2450A113F554C0E4D2DE0B8CC64140,72996,0101000020110F0000258C0DB28FCC61C106A1BCA7AE2B5041,72409,>1m <=5m,ATBI DATABASE,,1446864056000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243529,3937849,35.551142,-83.829319,Abrams Creek Upper,Licklog Branch,2735.969727,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864056000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000011827E7464F554C0D55C175370C64140,72978,0101000020110F0000AA5C1457D4CC61C1759990B7912B5041,72392,>1m <=5m,ATBI DATABASE,,1446864047000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243079,3937768,35.550296,-83.834252,Abrams Creek Upper,Forge Creek,2308.531738,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864047000,GRSM,UNR,,4,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000002DA933276AF554C03C25214A61C64140,72977,0101000020110F0000D9DBF52DD9CC61C1B734C005822B5041,72391,>1m <=5m,ATBI DATABASE,,1446864046000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243046,3937718,35.549837,-83.8346,Abrams Creek Upper,Forge Creek,2271.668945,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864046000,GRSM,UNR,,2,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000429177D9F2F554C0CC21327770C74140,72962,0101000020110F000090D299464DCD61C15756D21B9D2C5041,72377,>1m <=5m,ATBI DATABASE,,1446864039000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242316,3938658,35.558113,-83.842943,Abrams Creek Upper,Bower Creek,2012.507812,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864039000,GRSM,UNR,,4,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000078B46A9DD9F654C05C2767950AC74140,72950,0101000020110F00000DD5D24311CE61C14496A0BF322C5041,72365,>1m <=5m,ATBI DATABASE,,1446864032000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241029,3938350,35.555004,-83.857028,Abrams Creek Upper,,2568.455566,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864032000,GRSM,UNR,,4,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,901756800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000005E32723C9DF954C031C5669137C64140,72939,0101000020110F0000441C733F6AD061C1619A9578562B5041,72356,>1m <=5m,ATBI DATABASE,,1446864028000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237092,3937750,35.548564,-83.900218,Abrams Creek Lower,,2735.902832,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864028000,GRSM,UNR,,4,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000091C5A89134F854C042EE0BB09BC34140,72945,0101000020110F0000CB25E2EE37CF61C106C18C649D285041,72360,>1m <=5m,ATBI DATABASE,,1446864030000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,239022,3935430,35.528182,-83.878204,Abrams Creek Lower,Panther Creek,3584.998047,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864030000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,994636800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E610000009DB3BE211FF54C09D8882494CC14140,72915,0101000020110F0000F965CD6B0CD561C1C7941A4934265041,72334,>1m <=5m,ATBI DATABASE,,1446864016000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229233,3933717,35.510134,-83.985462,Chilhowee Lake,,1322.145752,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864016000,GRSM,UNR,,7,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1349049600000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed,No,day,cert,Environmental Assessments
0101000020E6100000895AD7BEF9FE54C00B8CB5F2A4C24140,72916,0101000020110F0000F26BA4EBF7D461C1C8E041E99B275041,72335,>1m <=5m,ATBI DATABASE,,1446864016000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229402,3934880,35.520652,-83.983989,Chilhowee Lake,Tabcat Creek,1162.973389,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864016000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020124800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000D7E1D18EE7FE54C05AFE74EAA7C24140,72917,0101000020110F0000C4274879E8D461C10B700B029F275041,72336,>1m <=5m,ATBI DATABASE,,1446864017000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229503,3934887,35.520743,-83.982879,Chilhowee Lake,Tabcat Creek,1103.963379,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864017000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020124800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000F681F3C8D0FE54C009DE6F381CC34140,72921,0101000020110F0000FCFAF821D5D461C14721865F18285041,72339,>1m <=5m,ATBI DATABASE,,1446864019000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229641,3935277,35.524292,-83.981489,Chilhowee Lake,Tabcat Creek,942.959778,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864019000,GRSM,UNR,,5,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020124800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000001A9E1D57C0FE54C02758348EF2C34140,72922,0101000020110F000071D68E2AC7D461C1081B560CF8285041,72340,>1m <=5m,ATBI DATABASE,,1446864020000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229754,3936000,35.530833,-83.980485,Chilhowee Lake,Shop Creek,1147.218872,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864020000,GRSM,UNR,,8,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1019952000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,by hand, , ,cert,INHS plant survey
