the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E61000009983FB5C28F854C072F92B3E67BB4140,30754,0101000020110F0000562B18912DCF61C100136E460E205041,29911,>1m <=5m,ATBI DATABASE,,1446840119000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238882,3928316,35.464081,-83.877459,Lake Cheoah-Little Tennessee River,,1588.573486,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446840119000,GRSM,UNR,,9,,,Twentymile Trail,Twenty Mile Ranger Station Parking # 2,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000B60BC303E7D554C0A4B197298ADA4140,31329,0101000020110F0000875E9EC115B261C1164C129792405041,30484,>1m <=5m,ATBI DATABASE,,1446840427000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,288105,3954017,35.707335,-83.342221,Little Pigeon River Upper,Middle Prong Little Pigeon River,2980.755859,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840427000,GRSM,UNR,,6,,,Ramsey Cascades Trail,Ramsey Cascades Trailhead Parking,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,933120000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000552E739ED7D154C07B6BA6A325DF4140,31354,0101000020110F0000669047FFA2AE61C1F89C5E8364455041,30509,>1m <=5m,ATBI DATABASE,,1446840444000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,293938,3957875,35.743329,-83.278781,Cosby Creek,Indian Camp Creek,2827.605957,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840444000,GRSM,UNR,,7,,,Maddron Bald Trail,Cosby Campground Road B,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000001AAC680E11D454C0B3182A43F8DE4140,31343,0101000020110F000087E8D89E86B061C11DAF020835455041,30498,>1m <=5m,ATBI DATABASE,,1446840437000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,290791,3957795,35.741944,-83.313537,Webb Creek,Texas Creek,2591.279053,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840437000,GRSM,UNR,,5,,,Old Settlers Trail,Ramsey Cascades Trailhead Parking,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834537600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000037A0FEE3FFD754C0E4F8381229DC4140,31323,0101000020110F0000CDC7A6B9DDB361C15591889644425041,30478,>1m <=5m,ATBI DATABASE,,1446840423000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,285174,3955493,35.719997,-83.374989,Little Pigeon River Middle,,1883.796753,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840423000,GRSM,UNR,,6,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833587200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000029E7EEE732D954C0C40858E028DE4140,31314,0101000020110F000083F23479E2B461C1965B11095C445041,30468,>1m <=5m,ATBI DATABASE,,1446840417000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283521,3957267,35.735616,-83.393728,Little Pigeon River Middle,Copeland Creek,1883.097168,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840417000,GRSM,UNR,,10,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,899164800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000049507D99A8D954C0E6FCD48553DF4140,31303,0101000020110F00009E9A3F6E46B561C10509A88694455041,30457,>1m <=5m,ATBI DATABASE,,1446840411000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282896,3958294,35.74473,-83.400911,Little Pigeon River Middle,,1622.650635,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840411000,GRSM,UNR,,7,,,Old Settlers Trail,Greenbrier Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,901843200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000003DE8BB56A0D954C0563C5F071CDF4140,31304,0101000020110F0000409A2F6A3FB561C155DFF1745A455041,30458,>1m <=5m,ATBI DATABASE,,1446840412000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282937,3958105,35.743036,-83.400407,Little Pigeon River Middle,Copeland Creek,1588.853271,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840412000,GRSM,UNR,,6,,,Old Settlers Trail,Greenbrier Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,899164800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000031BEF6CC92DA54C012C9AEB985DE4140,31286,0101000020110F0000249F73560DB661C177C4482FBD445041,30440,>1m <=5m,ATBI DATABASE,,1446840401000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,281586,3957629,35.738449,-83.415206,Little Pigeon River Middle,Little Pigeon River,1364.927124,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840401000,GRSM,UNR,,6,,,Duds Branch Concession Horse Trail,Greenbrier Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898128000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000009554DB1D17DA54C0934C768FD3DD4140,31295,0101000020110F00009700F74AA4B561C1AFB867C502445041,30449,>1m <=5m,ATBI DATABASE,,1446840407000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282254,3957009,35.733012,-83.407657,Little Pigeon River Middle,Little Pigeon River,1400.71875,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840407000,GRSM,UNR,,2,,,Duds Branch Concession Horse Trail,Greenbrier Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897609600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000991854796DDB54C04A4E3F0B76DD4140,31275,0101000020110F00005ECB970EC7B661C1E0AE1CEEA0435041,30429,>1m <=5m,ATBI DATABASE,,1446840396000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,280356,3956739,35.730158,-83.428553,Little Pigeon River Middle,,1760.593994,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840396000,GRSM,UNR,,5,,,Duds Branch Concession Horse Trail,Greenbrier Parking Area 1,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,900460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000007E9D222736D954C05DFADD9C13DC4140,31311,0101000020110F0000429E253BE5B461C1738401242E425041,30465,>1m <=5m,ATBI DATABASE,,1446840415000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283459,3955462,35.719342,-83.393926,Little Pigeon River Middle,Rhododendron Creek,1527.169312,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840415000,GRSM,UNR,,6,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1054339200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E61000006297F7248FD954C0CCD881876ADD4140,31306,0101000020110F00009993C3CF30B561C152CE1EE294435041,30460,>1m <=5m,ATBI DATABASE,,1446840413000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282996,3956635,35.729807,-83.399358,Little Pigeon River Middle,Little Pigeon River,1896.534058,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840413000,GRSM,UNR,,10,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,874368000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000015A3498AF1D854C0AA712AAA22DB4140,31316,0101000020110F000087FE50F5AAB461C14133C71932415041,30470,>1m <=5m,ATBI DATABASE,,1446840418000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283818,3954637,35.711988,-83.389738,Little Pigeon River Middle,Rhododendron Creek,1782.797607,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840418000,GRSM,UNR,,4,,,Grapeyard Ridge Trail,Greenbrier Unpaved Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1054339200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E6100000CD48520C2FD954C0549A7DC0B1DA4140,31312,0101000020110F0000A8856D32DFB461C188F07EFFBB405041,30466,>1m <=5m,ATBI DATABASE,,1446840416000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283469,3954263,35.708543,-83.393493,Little Pigeon River Middle,Rhododendron Creek,1933.357422,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840416000,GRSM,UNR,,5,,,Grapeyard Ridge Trail,Greenbrier Unpaved Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1355788800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed,No,day,cert,ATBI
0101000020E61000002542E406B9D854C01CAB1F6B6BDA4140,31318,0101000020110F00000A0427F67AB461C1B8FD326F72405041,30472,>1m <=5m,ATBI DATABASE,,1446840419000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284115,3954009,35.706396,-83.386289,Porters Creek,,1857.845215,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840419000,GRSM,UNR,,6,,,Grapeyard Ridge Trail,Greenbrier Unpaved Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898128000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000099D1F76928D854C095A4594363DA4140,31224,0101000020110F00008A36452400B461C143D792E769405041,30476,>1m <=5m,ATBI DATABASE,,1446840422000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284913,3953962,35.706147,-83.377463,Little Pigeon River Upper,,1731.134644,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840422000,GRSM,UNR,,7,,,Old Settlers Trail,Ramsey Prong Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1132444800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed,No,day,cert,General
0101000020E6100000B1A89245FDD854C0536CA4233BD94140,31315,0101000020110F000071EA01ECB4B461C169AE1034343F5041,30469,>1m <=5m,ATBI DATABASE,,1446840417000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283713,3952988,35.69711,-83.390454,Porters Creek,,2209.811279,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840417000,GRSM,UNR,,6,,,Porters Creek Trail,Porters Creek Trailhead Parking,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,874368000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000B5DE51F1CCD854C07480646A6DD84140,31317,0101000020110F0000EAC13FE08BB461C1DB1664115D3E5041,30471,>1m <=5m,ATBI DATABASE,,1446840418000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283963,3952285,35.690832,-83.387505,Porters Creek,,2243.300781,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840418000,GRSM,UNR,,9,,,Porters Creek Trail,Porters Creek Scenic Loop,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,869616000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000004A05926622D954C0177AF1437AD84140,31313,0101000020110F0000A9D79A74D4B461C1829D4F816A3E5041,30467,>1m <=5m,ATBI DATABASE,,1446840416000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283492,3952340,35.691224,-83.392721,Porters Creek,Porters Creek,2026.045166,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840416000,GRSM,UNR,,7,,,Porters Creek Trail,Porters Creek Trailhead Parking,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1054339200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E61000009A5DCCD667D954C0D7415A7A2CD84140,31307,0101000020110F00003FF7F56D0FB561C12765B429193E5041,30461,>1m <=5m,ATBI DATABASE,,1446840413000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283102,3952086,35.68885,-83.396959,Porters Creek,,2163.765869,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840413000,GRSM,UNR,,4,,,Porters Creek Trail,Porters Creek Trailhead Parking,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1054339200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E6100000B5A87884DCD954C0AD8D73D31AD84140,31296,0101000020110F0000AD92488672B561C1F44E62B4063E5041,30450,>1m <=5m,ATBI DATABASE,,1446840407000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282456,3952042,35.688312,-83.40408,Porters Creek,,2431.268799,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840407000,GRSM,UNR,,8,,,Brushy Mountain Trail,Porters Creek Trailhead Parking,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833587200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000367F6AC1CDD954C00CE5A14FE1D84140,31298,0101000020110F0000B009BBFC65B561C1DD917543D63E5041,30452,>1m <=5m,ATBI DATABASE,,1446840408000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282554,3952712,35.694369,-83.403179,Porters Creek,,2787.962891,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840408000,GRSM,UNR,,7,,,Brushy Mountain Trail,Porters Creek Trailhead Parking,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,874368000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000095F7805F94D954C02EBE146A42D94140,31302,0101000020110F00004D63954035B561C1611BCACF3B3F5041,30456,>1m <=5m,ATBI DATABASE,,1446840411000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282879,3953033,35.697332,-83.399677,Little Pigeon River Middle,,2541.218262,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840411000,GRSM,UNR,,6,,,Rayfield-Dodgen Cemetery Access,Porters Creek Trailhead Parking,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902793600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000B14C1DB65DD954C00D2CFD141FD94140,31309,0101000020110F0000295CFED306B561C1C1338DDC163F5041,30463,>1m <=5m,ATBI DATABASE,,1446840414000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283178,3952906,35.696254,-83.396341,Porters Creek,,2646.998047,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840414000,GRSM,UNR,,7,,,Porters Creek Trail,Porters Creek Trailhead Parking,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902793600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000BD6C78D005DA54C00CEA555010D84140,31294,0101000020110F000013EC159995B561C128075BB6FB3D5041,30448,>1m <=5m,ATBI DATABASE,,1446840406000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282227,3952012,35.687991,-83.406601,Porters Creek,,2527.454346,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840406000,GRSM,UNR,,2,,,Brushy Mountain Trail,Porters Creek Trailhead Parking,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833587200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000009DBEB29320DB54C0BB83BB6728D84140,31278,0101000020110F00000DBA94BF85B661C177AD74E7143E5041,30432,>1m <=5m,ATBI DATABASE,,1446840397000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,280667,3952132,35.688726,-83.423859,Porters Creek,Long Branch,3709.516602,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840397000,GRSM,UNR,,6,,,Brushy Mountain Trail,Porters Creek Trailhead Parking,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,899078400000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000D3AF8E9200DC54C03483FD7908DA4140,31273,0101000020110F00009EA6E3FC43B761C1B90AA3F30A405041,30427,>1m <=5m,ATBI DATABASE,,1446840394000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,279470,3953788,35.703377,-83.437531,Dudley Creek,Dudley Creek,2519.657715,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840394000,GRSM,UNR,,5,,,Grapeyard Ridge Trail,Roaring Fork Motor Nature Trail,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834019200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000CDF6B91E28DB54C053625D3086DA4140,31279,0101000020110F000014949A278CB661C1C5D4206F8E405041,30433,>1m <=5m,ATBI DATABASE,,1446840398000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,280676,3954184,35.707213,-83.42432,Little Pigeon River Middle,,2517.070068,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840398000,GRSM,UNR,,4,,,Grapeyard Ridge Trail,Greenbrier Unpaved Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,926985600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000099AD488EACDA54C0EB4010FF34DB4140,31284,0101000020110F0000F612293623B661C1AD57804645415041,30438,>1m <=5m,ATBI DATABASE,,1446840400000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,281373,3954759,35.712548,-83.416778,Little Pigeon River Middle,,2156.730225,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446840400000,GRSM,UNR,,7,,,"Backcountry Camp 32, Injun Creek Access",Greenbrier Unpaved Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,900633600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Fridley Veg Plots
